-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2001 through 04/01/2024 
Location: Latitude  22.6305   Longitude 110.1452 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 190.75 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA         CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB         CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PS                     MERRA-2 Surface Pressure (kPa) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,WS2M,T2M,RH2M,PS,WS10M
2001,2,7,1.97,0.75,1.54,5.23,0.15,4.49,14.65,71.38,99.44,6.2
2001,2,8,1.93,0.87,1.44,5.05,0.15,3.75,10.69,74.31,99.68,5.13
2001,2,9,1.08,0.47,0.83,3.16,0.09,3.6,11.19,82.44,99.81,4.94
2001,2,10,1.58,0.6,1.23,4.36,0.12,2.83,11.12,75.88,99.7,3.98
2001,2,11,3.98,3.09,1.87,9.48,0.25,1.23,15.4,76.69,99.49,1.77
2001,2,12,4.67,3.82,2.27,10.99,0.29,2.15,17.42,77.94,99.47,3.1
2001,2,13,1.43,0.63,1.11,4.03,0.11,5.85,10.73,66.06,99.9,8.02
2001,2,14,5.58,6.39,1.58,12.26,0.32,3.72,9.75,62.81,100.09,5.33
2001,2,15,3.26,2.26,1.83,7.62,0.21,2.31,12.23,58.94,100.05,3.55
2001,2,16,4.6,3.99,1.92,10.27,0.27,2.2,14.27,59.0,100.05,3.34
2001,2,17,5.38,5.62,1.73,12.06,0.31,2.4,16.58,75.88,99.7,3.59
2001,2,18,3.22,1.47,2.34,8.09,0.22,2.41,18.36,80.0,99.41,3.47
2001,2,19,2.53,1.1,1.82,6.52,0.18,1.55,19.27,76.0,99.36,2.44
2001,2,20,5.25,5.13,1.92,11.45,0.3,2.19,19.69,70.75,99.23,3.18
2001,2,21,3.66,1.81,2.47,8.56,0.23,1.7,20.86,78.12,99.06,2.58
2001,2,22,3.48,1.4,2.62,8.17,0.21,2.56,21.96,77.94,98.95,3.69
2001,2,23,3.38,1.8,2.22,7.9,0.2,2.73,22.44,77.19,98.82,3.98
2001,2,24,2.08,0.88,1.57,4.09,0.1,4.53,18.1,71.31,99.18,6.3
2001,2,25,0.78,0.36,0.6,1.9,0.04,5.05,10.65,83.0,99.56,6.91
2001,2,26,1.59,0.6,1.23,4.35,0.12,2.55,12.87,84.25,99.57,3.52
2001,2,27,1.92,0.73,1.5,5.34,0.14,2.32,17.31,85.31,99.61,3.19
2001,2,28,1.72,0.64,1.34,4.83,0.13,3.97,15.66,74.19,99.75,5.45
2001,3,1,5.84,6.12,1.71,12.9,0.32,2.55,14.88,65.38,99.77,3.69
2001,3,2,3.17,1.59,2.22,7.51,0.2,2.34,17.48,76.44,99.56,3.44
2001,3,3,1.47,0.57,1.12,3.99,0.11,2.88,18.13,79.19,99.74,4.02
2001,3,4,6.07,6.76,1.59,13.23,0.34,2.98,16.35,59.5,99.78,4.3
2001,3,5,3.75,1.99,2.48,8.71,0.23,3.2,18.1,73.81,99.32,4.62
2001,3,6,1.55,0.57,1.2,3.72,0.1,3.38,21.01,80.62,99.18,4.71
2001,3,7,2.92,1.17,2.13,7.04,0.2,2.76,19.77,80.44,99.34,3.85
2001,3,8,1.12,0.47,0.85,3.08,0.08,5.02,13.78,76.19,99.96,6.85
2001,3,9,0.82,0.36,0.62,2.35,0.06,2.59,13.91,75.31,99.89,3.48
2001,3,10,0.98,0.41,0.73,2.84,0.08,1.7,16.62,84.19,99.63,2.31
2001,3,11,0.89,0.38,0.66,2.8,0.08,2.74,17.02,85.38,99.68,3.7
2001,3,12,2.0,0.74,1.51,5.56,0.16,3.05,16.73,75.38,99.72,4.36
2001,3,13,3.84,1.64,2.62,9.7,0.27,2.66,18.7,75.88,99.51,3.8
2001,3,14,1.49,0.54,1.14,4.6,0.14,4.02,21.38,83.31,99.35,5.49
2001,3,15,2.24,0.79,1.73,6.53,0.2,3.71,22.48,81.38,99.18,5.05
2001,3,16,1.95,0.77,1.45,5.73,0.17,3.95,23.25,81.06,98.78,5.42
2001,3,17,2.59,0.87,2.0,7.4,0.22,2.91,22.98,77.81,98.87,3.99
2001,3,18,4.13,2.11,2.52,10.34,0.3,2.55,19.27,78.31,99.19,3.46
2001,3,19,1.63,0.61,1.22,5.02,0.16,2.14,22.05,87.19,99.1,3.02
2001,3,20,1.89,0.87,1.38,5.46,0.16,2.42,21.13,82.69,99.04,3.53
2001,3,21,6.47,6.56,1.69,15.02,0.42,1.93,21.7,69.62,98.83,2.94
2001,3,22,3.23,1.36,2.26,8.34,0.25,3.41,23.72,81.06,98.57,4.76
2001,3,23,3.36,1.24,2.49,8.95,0.27,3.5,25.37,78.56,98.46,4.91
2001,3,24,3.66,1.29,2.74,9.28,0.27,3.1,25.5,79.56,98.37,4.39
2001,3,25,3.87,2.41,1.99,9.79,0.29,3.42,21.42,76.44,98.57,4.78
2001,3,26,3.31,1.54,2.23,7.57,0.2,1.97,19.26,72.12,98.61,2.74
2001,3,27,1.28,0.52,0.96,3.56,0.09,2.08,21.03,75.62,98.53,2.95
2001,3,28,3.58,1.4,2.59,9.01,0.23,1.92,22.15,76.25,98.81,2.66
2001,3,29,6.36,6.01,1.89,14.89,0.38,3.63,18.15,63.62,99.15,5.12
2001,3,30,5.17,3.04,2.86,12.2,0.31,2.97,20.17,73.81,99.09,4.22
2001,3,31,2.03,0.69,1.55,5.05,0.13,2.08,22.29,81.06,99.29,2.83
2001,4,1,2.83,1.0,2.11,6.72,0.18,3.94,22.08,81.12,99.22,5.42
2001,4,2,2.11,0.73,1.62,4.97,0.12,3.75,23.45,78.94,98.8,5.22
2001,4,3,2.29,0.9,1.66,6.24,0.17,2.84,25.07,80.44,98.64,3.98
2001,4,4,2.85,1.06,2.08,6.99,0.2,2.56,22.66,84.75,98.86,3.52
2001,4,5,2.39,1.02,1.69,6.12,0.16,2.36,22.26,83.06,98.99,3.24
2001,4,6,1.67,0.61,1.26,4.38,0.12,1.34,24.69,81.19,98.99,1.79
2001,4,7,2.14,0.75,1.64,5.66,0.16,2.65,25.51,82.0,98.76,3.66
2001,4,8,2.35,0.88,1.77,5.12,0.13,2.75,26.94,80.75,98.24,3.88
2001,4,9,3.42,1.16,2.58,6.66,0.18,2.77,27.42,80.31,98.4,3.92
2001,4,10,2.64,1.02,1.95,5.42,0.15,4.74,23.55,69.56,99.0,6.6
2001,4,11,2.74,1.04,1.97,6.02,0.17,6.23,14.66,59.25,99.7,8.64
2001,4,12,5.02,2.76,2.84,10.76,0.3,2.9,16.22,56.06,99.47,4.05
2001,4,13,2.96,1.12,2.15,6.6,0.18,1.66,19.98,73.25,99.25,2.4
2001,4,14,2.29,0.87,1.67,5.93,0.17,1.46,21.9,79.81,99.55,2.09
2001,4,15,1.59,0.57,1.22,4.27,0.12,1.45,23.31,80.69,99.36,2.05
2001,4,16,2.27,0.82,1.7,6.15,0.17,2.13,24.3,80.5,99.0,2.91
2001,4,17,1.75,0.62,1.34,4.87,0.13,2.02,25.62,80.0,98.69,2.86
2001,4,18,2.17,0.75,1.66,5.92,0.16,3.3,26.75,77.0,98.4,4.62
2001,4,19,2.58,0.93,1.94,6.91,0.19,4.18,28.08,74.06,98.18,5.87
2001,4,20,5.26,3.14,2.95,12.54,0.34,4.46,28.33,72.31,97.97,6.27
2001,4,21,5.01,2.39,3.19,12.34,0.33,2.82,27.28,73.38,98.2,3.95
2001,4,22,1.57,0.68,1.16,4.17,0.1,3.97,20.23,74.88,98.83,5.42
2001,4,23,1.56,0.57,1.19,4.56,0.12,1.86,22.84,88.12,98.85,2.62
2001,4,24,1.58,0.57,1.19,4.29,0.11,2.62,22.86,85.94,99.02,3.63
2001,4,25,2.68,0.97,1.96,6.84,0.18,3.08,20.12,82.88,99.16,4.24
2001,4,26,2.59,0.96,1.87,6.7,0.19,2.47,23.09,82.69,99.09,3.46
2001,4,27,3.2,1.16,2.33,7.61,0.21,4.37,24.89,81.69,98.75,6.15
2001,4,28,4.41,2.02,2.93,11.64,0.33,3.99,26.9,79.56,98.49,5.65
2001,4,29,5.42,2.81,3.28,13.88,0.39,3.28,27.25,77.88,98.55,4.72
2001,4,30,4.92,2.3,3.19,12.37,0.34,1.91,27.44,81.31,98.82,2.77
2001,5,1,2.5,0.84,1.87,6.14,0.16,3.3,21.99,82.12,98.99,4.7
2001,5,2,2.88,0.96,2.16,7.15,0.2,1.2,24.08,78.12,98.73,1.82
2001,5,3,2.7,0.89,2.02,7.51,0.22,1.25,24.87,88.81,98.79,1.84
2001,5,4,2.19,0.75,1.67,6.36,0.17,2.62,24.68,90.0,98.87,3.81
2001,5,5,4.08,2.0,2.66,11.48,0.34,3.1,26.3,84.06,98.69,4.48
2001,5,6,5.29,3.36,3.08,14.22,0.41,2.83,26.53,84.88,98.48,4.16
2001,5,7,5.39,3.64,2.86,14.17,0.4,2.42,27.01,84.88,98.34,3.69
2001,5,8,4.11,1.6,2.95,11.27,0.32,2.34,26.07,83.94,98.3,3.39
2001,5,9,2.68,1.21,1.79,7.55,0.22,3.3,23.55,82.25,98.49,4.7
2001,5,10,5.52,2.74,3.42,13.52,0.37,3.25,20.64,77.5,98.91,4.7
2001,5,11,5.88,3.4,3.35,14.36,0.4,2.01,23.21,75.06,98.9,3.01
2001,5,12,6.53,5.59,2.39,16.36,0.45,1.94,24.58,74.62,98.72,2.92
2001,5,13,5.87,4.61,2.45,14.49,0.4,1.14,26.17,71.88,98.56,1.67
2001,5,14,5.44,3.25,2.95,12.94,0.36,0.73,26.41,78.06,98.67,1.18
2001,5,15,4.8,2.5,2.95,11.37,0.3,1.31,26.46,81.19,98.92,1.84
2001,5,16,2.25,0.76,1.67,6.8,0.2,2.54,25.06,87.62,98.94,3.66
2001,5,17,2.57,0.85,1.91,7.62,0.22,3.3,24.91,91.56,98.66,4.81
2001,5,18,3.59,1.25,2.66,10.19,0.29,2.74,25.52,91.25,98.27,3.98
2001,5,19,5.36,2.65,3.35,13.82,0.38,1.84,26.23,77.69,98.36,2.7
2001,5,20,5.41,2.88,3.23,14.08,0.39,1.41,27.29,79.31,98.21,2.13
2001,5,21,2.26,1.13,1.51,6.45,0.17,2.2,26.35,89.38,98.04,3.19
2001,5,22,4.01,1.53,2.84,11.29,0.31,1.34,27.62,82.12,98.09,2.05
2001,5,23,5.64,3.46,3.09,14.51,0.38,1.48,28.0,81.5,98.13,2.22
2001,5,24,4.18,1.75,2.85,11.46,0.33,1.88,26.83,88.0,98.12,2.78
2001,5,25,2.48,0.83,1.83,7.0,0.2,1.04,26.83,88.38,98.22,1.59
2001,5,26,4.09,1.72,2.71,11.16,0.31,1.58,25.86,93.0,98.47,2.38
2001,5,27,4.65,1.96,3.1,12.26,0.34,2.2,25.37,87.19,98.6,3.25
2001,5,28,4.99,2.3,3.18,13.13,0.38,2.26,25.23,84.44,98.45,3.28
2001,5,29,3.07,1.0,2.31,8.63,0.24,1.49,26.26,85.88,98.23,2.22
2001,5,30,4.98,2.07,3.36,13.12,0.38,2.58,25.55,82.69,98.36,3.79
2001,5,31,2.09,0.7,1.55,6.28,0.19,1.97,24.62,82.38,98.62,2.92
2001,6,1,2.79,0.89,2.1,7.8,0.23,2.56,24.51,89.19,98.72,3.73
2001,6,2,2.24,0.74,1.67,6.57,0.2,1.39,25.26,90.19,98.73,2.07
2001,6,3,3.38,1.25,2.46,9.13,0.26,2.03,25.42,92.88,98.71,3.11
2001,6,4,2.14,0.72,1.59,6.15,0.18,2.12,25.46,89.69,98.38,3.23
2001,6,5,5.45,2.96,3.14,14.09,0.4,1.05,25.26,86.19,98.31,1.68
2001,6,6,1.73,0.59,1.29,4.91,0.14,2.79,25.83,92.75,98.18,4.13
2001,6,7,2.26,0.75,1.7,6.39,0.18,3.25,25.78,95.31,98.16,4.83
2001,6,8,2.85,0.92,2.1,7.61,0.23,3.84,25.62,94.25,98.12,5.66
2001,6,9,4.37,1.52,3.2,11.43,0.34,3.48,26.25,91.62,98.18,5.14
2001,6,10,3.77,1.2,2.79,9.95,0.3,2.55,26.07,94.19,98.19,3.85
2001,6,11,2.06,0.82,1.53,5.48,0.14,2.06,25.55,94.69,98.3,3.16
2001,6,12,3.34,1.4,2.34,8.99,0.26,2.48,26.52,90.5,98.25,3.71
2001,6,13,1.27,0.48,0.96,3.77,0.1,2.38,24.71,94.25,97.99,3.6
2001,6,14,7.27,6.58,2.09,17.93,0.47,0.69,25.64,78.69,98.2,1.23
2001,6,15,7.21,6.18,2.35,17.94,0.48,1.24,25.63,82.0,98.21,2.03
2001,6,16,6.2,3.97,3.09,15.69,0.44,1.77,26.42,85.81,98.2,2.78
2001,6,17,6.88,5.36,2.92,16.9,0.47,2.31,26.73,87.38,98.29,3.57
2001,6,18,5.64,3.44,3.06,14.54,0.41,2.55,27.19,88.44,98.14,3.79
2001,6,19,5.48,2.15,3.77,14.33,0.41,2.24,27.49,89.12,97.86,3.37
2001,6,20,5.04,1.88,3.6,13.36,0.39,1.66,27.38,89.56,97.87,2.57
2001,6,21,6.01,2.98,3.58,15.87,0.47,1.46,27.1,90.06,98.06,2.27
2001,6,22,5.18,2.71,3.22,14.06,0.42,0.84,27.65,87.56,98.15,1.23
2001,6,23,5.37,2.8,3.15,14.21,0.43,0.77,27.96,81.31,98.15,1.12
2001,6,24,5.5,2.99,3.2,14.34,0.43,1.01,28.73,80.94,98.18,1.48
2001,6,25,4.82,2.02,3.3,12.89,0.38,1.3,27.6,88.31,98.1,2.02
2001,6,26,3.65,1.39,2.68,10.11,0.29,2.02,27.34,89.88,97.82,2.97
2001,6,27,2.95,0.96,2.2,8.45,0.27,5.95,25.83,92.5,97.85,8.77
2001,6,28,3.48,1.33,2.54,9.85,0.28,3.21,26.23,93.5,98.22,4.79
2001,6,29,6.04,3.74,3.52,15.91,0.46,2.73,27.03,88.62,98.37,4.06
2001,6,30,5.27,3.23,2.87,14.23,0.41,1.45,27.33,87.31,98.28,2.27
2001,7,1,2.79,1.14,2.04,8.34,0.24,3.81,26.33,91.19,97.93,5.68
2001,7,2,1.27,0.5,0.93,4.15,0.12,6.54,25.63,94.38,97.37,9.68
2001,7,3,4.53,1.72,3.24,12.59,0.38,4.7,25.8,92.69,98.02,6.98
2001,7,4,6.49,6.01,2.43,17.2,0.48,1.52,27.12,85.5,97.97,2.38
2001,7,5,6.61,5.88,2.2,17.3,0.51,2.91,27.94,85.56,97.41,4.4
2001,7,6,3.2,1.03,2.38,9.0,0.27,4.34,27.62,91.19,97.04,6.46
2001,7,7,1.76,0.62,1.29,5.45,0.17,4.22,26.66,92.81,97.35,6.26
2001,7,8,5.34,2.35,3.55,14.31,0.41,3.29,26.77,92.75,98.32,4.94
2001,7,9,5.57,3.85,3.1,14.82,0.41,2.04,26.87,90.0,98.58,3.05
2001,7,10,6.38,5.24,2.68,16.78,0.48,1.45,27.06,88.12,98.49,2.32
2001,7,11,6.13,3.66,3.34,15.85,0.45,1.91,27.39,89.25,98.27,2.92
2001,7,12,5.94,3.22,3.49,15.41,0.44,1.68,27.45,89.56,98.04,2.63
2001,7,13,4.5,1.47,3.38,11.51,0.33,1.98,27.3,91.19,98.01,3.04
2001,7,14,2.49,0.86,1.86,6.91,0.2,2.02,26.39,94.12,98.23,3.08
2001,7,15,2.12,0.73,1.63,6.09,0.17,2.79,25.74,95.38,98.28,4.22
2001,7,16,2.11,0.74,1.59,6.14,0.18,2.57,25.73,95.31,98.21,3.88
2001,7,17,0.67,0.32,0.47,2.23,0.06,2.04,26.05,95.0,97.84,3.09
2001,7,18,2.63,0.91,1.99,7.52,0.22,0.81,26.8,85.06,97.91,1.36
2001,7,19,6.15,3.85,3.19,15.33,0.43,0.55,27.72,81.75,98.11,0.98
2001,7,20,4.53,2.56,2.59,11.92,0.34,1.66,26.66,90.88,98.11,2.55
2001,7,21,3.06,1.47,2.11,8.7,0.24,1.89,26.25,91.38,98.2,2.92
2001,7,22,5.11,2.56,3.24,14.0,0.41,2.27,26.16,91.44,98.42,3.44
2001,7,23,6.11,5.11,2.54,16.26,0.47,1.63,26.93,88.25,98.45,2.53
2001,7,24,6.39,5.45,2.43,16.23,0.47,0.82,28.05,82.5,98.2,1.33
2001,7,25,6.07,4.51,2.69,15.7,0.46,2.12,27.33,87.44,98.13,3.16
2001,7,26,2.51,0.89,1.86,7.56,0.23,4.43,25.87,92.69,97.77,6.58
2001,7,27,4.85,2.29,3.03,12.55,0.37,3.76,26.26,93.5,98.16,5.6
2001,7,28,5.15,3.05,2.96,13.23,0.37,2.33,26.89,91.19,98.27,3.51
2001,7,29,5.24,3.04,2.88,13.73,0.39,1.92,27.13,89.38,98.29,2.92
2001,7,30,5.65,3.92,2.76,14.93,0.43,1.77,27.08,90.06,98.29,2.76
2001,7,31,5.73,4.03,2.94,15.2,0.45,1.93,27.58,88.94,98.23,2.98
2001,8,1,2.91,0.98,2.18,8.06,0.24,1.59,27.06,92.25,98.1,2.48
2001,8,2,1.58,0.58,1.19,4.83,0.14,2.28,25.62,93.94,98.25,3.48
2001,8,3,4.17,1.59,2.97,11.11,0.33,1.66,25.57,91.81,98.74,2.58
2001,8,4,6.63,5.38,2.48,17.15,0.5,1.03,27.53,84.69,98.9,1.55
2001,8,5,6.2,4.75,2.73,15.9,0.45,1.26,27.88,85.25,98.75,1.91
2001,8,6,6.31,5.59,2.25,16.16,0.47,1.15,27.16,88.0,98.57,1.84
2001,8,7,6.94,6.43,2.22,17.62,0.51,1.22,27.81,86.31,98.36,1.97
2001,8,8,6.11,3.9,3.06,15.53,0.45,0.94,28.3,82.0,98.43,1.49
2001,8,9,5.45,2.97,3.31,14.2,0.41,0.98,28.18,84.81,98.52,1.64
2001,8,10,4.17,2.08,2.74,11.54,0.34,2.58,27.23,89.38,98.46,3.94
2001,8,11,4.31,1.87,2.96,11.46,0.34,2.62,26.54,90.12,98.6,3.93
2001,8,12,3.53,1.69,2.28,9.83,0.3,1.83,26.31,91.56,98.61,2.83
2001,8,13,4.73,2.44,2.83,12.49,0.38,0.71,26.63,86.25,98.64,1.13
2001,8,14,4.63,2.52,2.66,11.79,0.34,0.7,27.11,84.25,98.66,1.09
2001,8,15,4.9,2.44,3.03,12.52,0.36,0.57,27.29,83.62,98.46,0.96
2001,8,16,4.39,2.0,2.85,10.7,0.3,0.58,27.4,83.81,98.23,0.98
2001,8,17,6.01,4.37,2.72,14.13,0.38,1.14,27.61,82.75,98.21,1.73
2001,8,18,5.54,3.67,2.8,13.99,0.39,0.99,27.87,83.56,98.2,1.56
2001,8,19,5.56,3.93,2.62,13.8,0.4,0.98,27.73,86.94,98.27,1.53
2001,8,20,4.14,2.02,2.73,10.56,0.3,1.7,27.42,88.94,98.39,2.65
2001,8,21,6.11,4.71,2.5,14.62,0.41,0.81,28.31,77.25,98.34,1.3
2001,8,22,5.93,4.07,2.81,13.95,0.41,0.99,28.61,78.75,98.16,1.66
2001,8,23,5.29,3.01,3.04,12.22,0.35,1.38,28.37,82.06,98.06,2.19
2001,8,24,5.77,3.75,2.92,13.23,0.37,1.05,28.18,79.75,97.98,1.72
2001,8,25,3.05,1.09,2.23,7.97,0.23,1.08,28.0,86.19,98.03,1.73
2001,8,26,4.81,2.37,3.01,12.12,0.34,2.06,26.37,91.88,98.14,3.09
2001,8,27,4.09,1.67,2.89,9.53,0.27,2.25,26.4,88.81,98.1,3.39
2001,8,28,4.78,1.99,3.24,12.38,0.36,3.2,26.61,86.38,97.97,4.77
2001,8,29,3.22,1.12,2.42,9.05,0.27,4.91,26.05,89.0,97.72,7.28
2001,8,30,2.44,0.85,1.83,7.39,0.23,4.8,26.01,92.69,97.61,7.14
2001,8,31,1.15,0.48,0.87,3.66,0.11,4.52,26.31,95.0,97.59,6.72
2001,9,1,2.52,0.9,1.89,7.43,0.23,3.52,25.73,93.69,97.84,5.24
2001,9,2,2.0,0.76,1.47,5.99,0.19,3.9,24.83,92.31,98.04,5.79
2001,9,3,1.82,0.71,1.35,5.66,0.17,4.32,24.65,93.38,98.24,6.4
2001,9,4,1.52,0.6,1.13,4.73,0.14,4.2,25.35,94.19,98.24,6.24
2001,9,5,2.74,0.96,2.06,7.91,0.24,1.64,25.76,93.62,98.27,2.51
2001,9,6,3.26,1.3,2.32,9.09,0.27,2.35,26.25,92.19,98.33,3.55
2001,9,7,3.82,1.53,2.74,10.17,0.29,3.19,27.01,89.81,98.34,4.77
2001,9,8,4.29,1.97,2.93,11.09,0.31,2.48,26.7,89.06,98.45,3.82
2001,9,9,5.21,3.28,2.85,12.06,0.32,2.34,25.37,85.44,98.55,3.69
2001,9,10,5.71,4.19,2.53,13.72,0.38,2.7,24.17,84.0,98.61,4.21
2001,9,11,3.98,1.79,2.61,10.16,0.29,2.74,24.87,87.38,98.64,4.18
2001,9,12,4.07,1.8,2.74,10.02,0.29,1.85,26.05,85.31,98.74,2.87
2001,9,13,5.02,2.84,2.85,11.73,0.32,1.28,26.82,80.94,98.63,1.96
2001,9,14,5.25,3.04,3.03,11.56,0.3,0.86,27.18,79.06,98.68,1.29
2001,9,15,5.29,3.17,3.0,11.75,0.3,1.2,27.37,79.31,98.65,1.83
2001,9,16,5.4,3.28,3.06,11.95,0.31,1.12,27.47,79.0,98.62,1.77
2001,9,17,5.09,2.78,3.11,11.42,0.3,0.95,27.58,76.62,98.52,1.41
2001,9,18,4.93,2.86,2.89,11.47,0.3,0.84,27.73,80.06,98.49,1.34
2001,9,19,5.4,3.51,2.84,12.34,0.32,1.4,26.97,80.06,98.5,2.23
2001,9,20,5.32,2.98,3.2,12.34,0.33,2.14,26.26,84.5,98.59,3.36
2001,9,21,1.15,0.48,0.88,3.48,0.09,2.25,23.35,91.88,98.69,3.38
2001,9,22,4.12,1.7,2.95,10.58,0.29,2.54,24.75,89.44,98.95,3.89
2001,9,23,5.78,4.3,2.77,14.01,0.38,2.36,24.51,85.06,98.92,3.64
