-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2001 through 04/01/2024 
Location: Latitude  21.9835   Longitude 108.6506 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 57.45 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA         CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB         CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PS                     MERRA-2 Surface Pressure (kPa) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,WS2M,T2M,RH2M,PS,WS10M
2001,8,23,6.57,5.64,2.32,16.36,0.48,1.95,29.49,77.5,99.54,2.77
2001,8,24,5.88,3.92,2.92,14.87,0.41,1.8,29.73,80.44,99.43,2.55
2001,8,25,2.39,0.81,1.79,6.94,0.2,1.72,28.59,88.94,99.49,2.41
2001,8,26,5.25,3.1,2.77,13.84,0.41,1.88,27.99,88.75,99.59,2.61
2001,8,27,4.55,1.89,3.08,11.58,0.32,3.17,27.26,88.44,99.6,4.21
2001,8,28,5.31,2.76,3.02,14.55,0.42,3.83,27.35,86.31,99.47,5.08
2001,8,29,4.6,1.8,3.15,12.98,0.38,6.16,27.43,85.5,99.24,8.22
2001,8,30,1.87,0.64,1.41,6.52,0.2,7.67,26.68,90.56,99.02,10.24
2001,8,31,0.57,0.27,0.41,2.22,0.06,5.55,26.37,93.38,98.78,7.64
2001,9,1,2.39,0.79,1.82,7.92,0.23,3.91,26.44,92.38,99.08,5.32
2001,9,2,1.97,0.67,1.49,6.61,0.2,6.3,25.02,90.0,99.52,8.38
2001,9,3,1.99,0.71,1.5,6.78,0.2,6.02,25.19,90.56,99.71,8.05
2001,9,4,0.87,0.38,0.61,3.19,0.09,7.02,26.21,92.94,99.54,9.39
2001,9,5,1.66,0.58,1.26,5.71,0.17,4.04,26.51,93.0,99.61,5.5
2001,9,6,1.78,0.65,1.32,6.09,0.18,4.29,26.8,90.94,99.79,5.71
2001,9,7,3.99,1.71,2.74,11.49,0.32,3.23,27.47,89.38,99.85,4.4
2001,9,8,4.51,2.06,3.03,12.32,0.34,2.92,28.01,88.19,99.92,4.02
2001,9,9,4.26,2.01,2.71,10.95,0.3,3.22,26.73,85.69,100.02,4.38
2001,9,10,5.18,3.38,2.58,13.16,0.36,3.98,25.64,84.19,100.08,5.34
2001,9,11,3.57,1.48,2.51,9.92,0.27,4.41,25.83,87.12,100.09,5.88
2001,9,12,5.23,3.59,2.6,13.59,0.39,2.82,27.11,85.62,100.21,3.8
2001,9,13,5.51,3.52,2.87,13.48,0.37,1.48,27.85,83.94,100.11,2.06
2001,9,14,5.37,3.07,3.02,12.52,0.33,0.98,28.19,80.19,100.17,1.44
2001,9,15,5.42,3.3,2.92,12.39,0.32,1.34,28.33,80.56,100.14,1.96
2001,9,16,4.99,2.69,3.01,11.35,0.3,1.16,28.83,78.69,100.11,1.73
2001,9,17,5.35,3.09,3.02,12.24,0.32,1.27,28.73,81.0,100.01,1.86
2001,9,18,5.01,2.78,2.9,12.12,0.32,0.99,28.75,80.94,99.98,1.5
2001,9,19,5.38,2.99,3.1,13.23,0.36,0.97,28.58,79.56,99.98,1.45
2001,9,20,5.1,2.88,2.97,12.43,0.34,2.41,27.44,83.06,100.09,3.37
2001,9,21,4.3,2.22,2.71,10.98,0.3,3.37,25.29,86.81,100.23,4.48
2001,9,22,2.86,0.99,2.18,8.6,0.24,3.48,25.51,91.69,100.4,4.66
2001,9,23,5.37,3.48,2.78,13.93,0.38,3.28,25.51,85.94,100.43,4.44
