-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2001 through 04/01/2024 
Location: Latitude  24.3236   Longitude 109.407 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 192.59 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA         CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB         CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PS                     MERRA-2 Surface Pressure (kPa) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,WS2M,T2M,RH2M,PS,WS10M
2001,1,23,1.79,0.88,1.34,4.8,0.13,1.3,18.14,88.31,98.87,1.91
2001,1,24,0.81,0.4,0.63,2.33,0.06,3.82,16.33,87.44,98.83,5.36
2001,1,25,0.81,0.47,0.6,2.22,0.05,5.16,7.51,74.0,99.25,7.14
2001,1,26,2.37,1.32,1.69,5.7,0.13,4.26,5.62,65.25,99.71,5.96
2001,1,27,1.38,0.56,1.09,3.84,0.09,2.92,6.38,70.44,99.88,4.14
2001,1,28,4.44,4.78,1.62,9.01,0.2,3.7,6.24,69.19,100.19,5.27
2001,1,29,4.3,4.32,1.71,8.95,0.2,2.09,7.56,62.88,99.99,3.09
2001,1,30,1.33,0.53,1.05,3.04,0.07,1.12,10.24,67.88,99.6,1.85
2001,1,31,0.5,0.29,0.38,1.45,0.03,1.64,12.04,77.5,99.41,2.4
2001,2,1,0.83,0.38,0.65,2.23,0.05,3.5,9.58,76.75,99.56,4.91
2001,2,2,1.18,0.48,0.93,3.22,0.09,2.21,8.1,69.19,99.5,3.24
2001,2,3,2.18,1.04,1.62,5.76,0.16,2.45,8.68,75.88,99.44,3.52
2001,2,4,4.68,5.08,1.65,10.22,0.27,2.24,9.72,73.44,99.54,3.22
2001,2,5,1.5,0.6,1.2,4.23,0.12,2.27,12.8,86.31,99.07,3.48
2001,2,6,1.05,0.48,0.81,3.13,0.09,3.84,16.58,84.38,98.96,5.36
2001,2,7,2.3,1.06,1.69,5.55,0.16,4.77,9.79,70.0,99.78,6.55
2001,2,8,1.57,0.63,1.23,4.23,0.12,3.28,9.03,74.38,99.87,4.48
2001,2,9,0.43,0.28,0.31,1.23,0.03,3.28,9.12,78.62,100.02,4.54
2001,2,10,1.8,0.72,1.39,4.81,0.13,2.15,9.63,77.75,99.81,3.01
2001,2,11,0.86,0.43,0.66,2.59,0.07,1.52,10.36,87.94,99.59,2.2
2001,2,12,0.96,0.46,0.73,2.82,0.07,3.66,11.47,82.12,99.75,5.07
2001,2,13,2.16,0.98,1.64,5.85,0.16,4.96,8.12,70.62,100.22,6.86
2001,2,14,5.45,6.34,1.48,11.9,0.3,2.7,7.72,68.44,100.27,3.95
2001,2,15,2.57,1.05,1.94,6.26,0.17,1.92,10.41,64.0,100.18,2.99
2001,2,16,5.02,5.0,1.83,10.6,0.26,2.0,12.13,62.19,100.16,3.02
2001,2,17,4.21,3.58,2.11,9.34,0.23,2.05,14.64,71.44,99.67,3.23
2001,2,18,1.85,0.71,1.46,4.85,0.12,2.09,16.7,84.38,99.37,3.2
2001,2,19,1.35,0.58,1.04,3.63,0.09,1.79,18.02,83.81,99.35,2.8
2001,2,20,3.44,1.98,2.16,7.98,0.21,2.23,18.88,77.56,99.17,3.51
2001,2,21,3.68,1.87,2.53,8.34,0.21,1.66,19.25,78.12,99.05,2.56
2001,2,22,1.85,0.74,1.45,4.69,0.12,3.41,20.86,79.88,98.83,4.86
2001,2,23,2.13,0.82,1.67,5.01,0.12,2.77,21.43,81.44,98.72,4.01
2001,2,24,0.99,0.46,0.77,2.29,0.05,6.05,13.51,68.81,99.53,8.32
2001,2,25,1.06,0.48,0.81,2.87,0.07,4.77,8.08,75.25,99.89,6.45
2001,2,26,1.02,0.45,0.78,3.02,0.08,2.12,9.45,81.62,99.72,2.88
2001,2,27,1.27,0.55,0.97,3.67,0.1,3.07,11.74,85.75,99.86,4.21
2001,2,28,4.88,4.13,2.08,11.44,0.29,3.73,12.65,72.06,99.95,5.2
2001,3,1,5.72,5.94,1.79,12.44,0.3,1.98,13.23,67.12,99.86,2.98
2001,3,2,2.15,0.82,1.68,5.55,0.14,2.05,15.76,72.44,99.56,3.16
2001,3,3,1.64,0.62,1.28,3.97,0.1,3.16,15.54,76.81,99.92,4.53
2001,3,4,5.75,5.97,1.8,12.09,0.3,2.02,14.61,59.25,99.85,3.09
2001,3,5,1.4,0.57,1.07,3.8,0.1,2.72,16.75,75.19,99.24,4.05
2001,3,6,1.75,0.68,1.35,4.62,0.12,3.41,20.25,84.19,99.09,4.77
2001,3,7,1.16,0.46,0.89,3.05,0.09,4.55,14.85,79.44,99.62,6.23
2001,3,8,2.75,1.2,1.94,6.37,0.17,4.52,12.16,69.44,100.22,6.24
2001,3,9,0.83,0.37,0.62,2.16,0.05,1.37,11.48,75.81,100.02,1.93
2001,3,10,0.86,0.39,0.63,2.56,0.06,0.86,12.8,87.31,99.76,1.23
2001,3,11,0.69,0.34,0.5,2.16,0.05,2.32,14.11,86.75,99.86,3.28
2001,3,12,5.11,3.22,2.79,11.75,0.3,2.57,15.23,69.19,99.84,3.8
2001,3,13,1.99,0.72,1.5,5.67,0.16,2.84,17.2,73.19,99.44,4.1
2001,3,14,1.23,0.49,0.94,3.73,0.1,3.84,20.87,84.31,99.23,5.3
2001,3,15,1.17,0.45,0.89,3.66,0.11,4.04,22.4,83.94,99.03,5.57
2001,3,16,2.57,1.0,1.91,7.17,0.21,4.69,23.51,79.69,98.59,6.47
2001,3,17,1.49,0.54,1.14,4.34,0.13,3.87,17.5,77.12,99.08,5.3
2001,3,18,2.17,0.75,1.66,5.86,0.17,1.95,17.07,74.94,99.3,2.7
2001,3,19,1.02,0.41,0.76,3.12,0.09,1.14,20.15,88.12,99.07,1.7
2001,3,20,4.35,2.3,2.71,10.2,0.28,3.42,17.8,76.5,99.15,4.89
2001,3,21,6.33,6.27,1.82,14.34,0.39,2.23,19.68,72.12,98.77,3.23
2001,3,22,2.8,1.01,2.12,6.78,0.18,3.98,22.85,81.69,98.41,5.56
2001,3,23,3.28,1.18,2.48,8.49,0.23,4.59,24.82,79.81,98.3,6.38
2001,3,24,2.36,0.79,1.8,5.59,0.16,4.09,23.27,80.19,98.32,5.62
2001,3,25,4.31,2.52,2.35,10.53,0.3,4.5,17.95,72.06,98.81,6.27
2001,3,26,2.36,0.91,1.76,5.91,0.16,1.51,17.3,70.56,98.7,2.12
2001,3,27,4.34,2.31,2.61,10.51,0.27,1.62,19.1,71.94,98.59,2.46
2001,3,28,3.77,1.76,2.48,8.81,0.23,3.12,17.84,72.5,99.0,4.44
2001,3,29,6.94,7.51,1.51,15.74,0.37,2.55,15.48,61.56,99.3,3.5
2001,3,30,3.92,1.66,2.68,8.84,0.22,1.95,18.5,71.38,99.05,3.0
2001,3,31,1.13,0.43,0.86,3.18,0.09,2.23,19.99,84.62,99.33,3.09
2001,4,1,1.11,0.42,0.84,3.14,0.08,2.91,19.34,86.56,99.21,4.05
2001,4,2,1.76,0.62,1.35,5.12,0.14,4.39,22.88,82.31,98.65,6.13
2001,4,3,2.29,0.79,1.72,6.39,0.18,3.49,22.65,81.94,98.62,4.82
2001,4,4,1.86,0.64,1.43,5.18,0.14,3.11,19.27,81.38,99.07,4.36
2001,4,5,3.05,1.19,2.22,7.89,0.21,1.61,20.29,79.88,99.08,2.29
2001,4,6,2.85,0.92,2.19,7.45,0.2,1.19,21.81,83.62,99.05,1.85
2001,4,7,1.92,0.66,1.48,4.97,0.13,2.91,23.26,84.31,98.7,4.11
2001,4,8,4.12,1.63,2.95,9.45,0.26,2.58,25.11,78.75,98.18,3.73
2001,4,9,2.69,0.98,2.0,5.86,0.16,2.63,25.73,81.5,98.38,3.81
2001,4,10,1.89,0.71,1.42,4.38,0.12,6.21,18.74,65.5,99.38,8.66
2001,4,11,3.74,1.38,2.72,8.2,0.23,4.81,12.99,61.38,100.0,6.74
2001,4,12,5.8,3.54,3.0,12.2,0.33,1.62,15.78,55.31,99.58,2.26
2001,4,13,5.69,3.26,3.21,12.04,0.33,1.47,18.87,59.19,99.27,2.16
2001,4,14,2.12,0.73,1.62,4.97,0.13,1.55,20.15,71.12,99.62,2.42
2001,4,15,1.3,0.5,0.98,3.7,0.11,1.45,19.88,78.0,99.45,2.2
2001,4,16,1.66,0.61,1.25,5.04,0.15,1.46,20.51,84.19,99.06,2.14
2001,4,17,2.06,0.73,1.55,6.08,0.16,1.25,21.53,82.0,98.73,1.88
2001,4,18,1.54,0.56,1.17,4.29,0.12,2.96,25.37,81.94,98.28,4.22
2001,4,19,3.61,1.36,2.69,9.78,0.27,3.97,26.73,81.0,98.04,5.65
2001,4,20,4.02,1.51,2.89,10.22,0.28,3.05,27.23,81.94,97.82,4.35
2001,4,21,2.41,0.81,1.84,6.48,0.18,5.25,18.52,76.62,98.6,7.33
2001,4,22,2.4,0.8,1.83,6.79,0.2,3.72,14.69,80.5,99.14,5.16
2001,4,23,1.74,0.63,1.29,5.1,0.14,2.22,18.08,84.81,99.05,3.13
2001,4,24,1.19,0.45,0.89,3.54,0.09,3.48,18.55,83.31,99.24,4.89
2001,4,25,2.62,0.89,1.98,6.95,0.18,2.61,18.65,79.06,99.28,3.67
2001,4,26,2.13,0.7,1.61,6.1,0.16,2.25,20.66,84.5,99.09,3.2
2001,4,27,1.33,0.48,1.01,3.86,0.1,5.3,24.54,83.38,98.56,7.52
2001,4,28,1.97,0.7,1.48,5.62,0.15,4.66,25.91,82.12,98.33,6.62
2001,4,29,6.58,5.32,2.34,16.12,0.43,3.28,26.25,81.25,98.42,4.72
2001,4,30,1.93,0.69,1.48,4.91,0.12,3.31,24.01,84.38,98.89,4.74
2001,5,1,4.92,2.13,3.32,11.96,0.32,2.75,20.82,76.69,99.13,4.02
2001,5,2,3.91,1.28,2.93,9.45,0.26,1.16,20.68,80.19,98.79,1.89
2001,5,3,3.84,1.37,2.79,10.07,0.27,1.59,22.94,84.5,98.76,2.49
2001,5,4,2.1,0.72,1.58,6.41,0.19,3.2,25.19,87.69,98.73,4.63
2001,5,5,2.7,0.95,2.04,7.97,0.23,3.02,25.81,86.06,98.56,4.35
2001,5,6,4.53,1.99,3.04,12.32,0.36,3.37,26.96,84.5,98.33,4.84
2001,5,7,3.89,1.36,2.83,10.76,0.32,3.2,26.28,85.31,98.28,4.55
2001,5,8,2.54,0.87,1.91,7.35,0.21,2.86,21.2,86.69,98.49,4.18
2001,5,9,3.22,1.05,2.41,8.91,0.26,3.52,21.15,80.0,98.68,5.1
2001,5,10,6.7,5.26,2.7,16.1,0.42,2.89,19.37,72.88,99.08,4.26
2001,5,11,7.02,6.24,2.14,17.21,0.45,1.64,22.25,70.25,98.99,2.66
2001,5,12,7.13,5.93,2.38,17.56,0.46,2.06,23.73,72.62,98.8,3.25
2001,5,13,6.76,4.93,2.91,16.44,0.43,1.06,25.4,66.5,98.57,1.64
2001,5,14,5.54,2.71,3.49,13.28,0.36,1.64,25.26,71.44,98.7,2.58
2001,5,15,2.72,0.96,1.98,6.98,0.2,2.89,23.79,79.62,99.05,4.26
2001,5,16,2.7,0.88,2.01,7.34,0.21,2.23,22.78,84.62,99.1,3.25
2001,5,17,1.54,0.58,1.14,4.91,0.13,1.37,23.9,91.25,98.73,2.05
2001,5,18,2.72,0.91,2.03,8.01,0.23,3.38,24.94,81.06,98.48,4.98
2001,5,19,6.45,4.14,3.09,16.34,0.46,1.43,25.44,69.44,98.39,2.04
2001,5,20,5.62,2.92,3.21,14.45,0.42,0.94,26.68,71.06,98.16,1.55
2001,5,21,4.42,2.59,2.44,11.77,0.34,0.99,26.63,87.25,97.95,1.52
2001,5,22,6.28,3.68,3.41,15.31,0.4,1.18,26.99,69.56,98.1,1.78
2001,5,23,6.12,4.12,3.01,14.53,0.35,1.13,27.71,70.0,98.13,1.78
2001,5,24,3.09,1.27,2.26,8.59,0.21,1.53,25.62,91.62,98.1,2.48
2001,5,25,2.69,0.99,1.95,7.91,0.23,1.82,25.47,91.94,98.24,2.78
2001,5,26,3.67,1.29,2.65,9.91,0.27,2.32,25.69,88.5,98.55,3.41
2001,5,27,2.87,0.92,2.18,8.04,0.22,2.95,23.56,85.81,98.74,4.34
2001,5,28,2.67,0.86,2.02,6.76,0.18,2.05,23.43,81.69,98.58,3.02
2001,5,29,2.64,0.86,1.99,7.44,0.21,2.27,23.77,83.31,98.37,3.28
2001,5,30,6.87,5.46,2.56,16.98,0.45,2.77,23.45,77.5,98.51,4.12
2001,5,31,6.22,3.51,3.48,15.92,0.45,2.69,23.76,75.12,98.73,4.03
2001,6,1,1.42,0.54,1.05,4.42,0.12,2.12,23.88,82.0,98.83,3.12
2001,6,2,1.91,0.64,1.43,5.99,0.17,1.41,24.34,86.0,98.79,2.05
2001,6,3,1.78,0.6,1.34,5.61,0.16,1.62,23.65,90.0,98.66,2.55
2001,6,4,5.39,3.16,2.94,14.24,0.41,1.73,24.55,78.0,98.41,2.54
2001,6,5,6.59,4.08,3.39,16.1,0.44,0.98,25.87,73.31,98.3,1.46
2001,6,6,3.82,1.33,2.79,10.44,0.3,1.33,26.73,79.62,98.23,2.03
2001,6,7,2.08,0.69,1.53,6.05,0.19,2.14,26.44,89.62,98.04,3.18
2001,6,8,0.78,0.32,0.57,2.52,0.06,4.01,25.97,92.94,97.94,5.89
2001,6,9,3.05,0.98,2.32,9.14,0.27,3.49,26.17,93.06,98.01,5.16
2001,6,10,1.5,0.54,1.11,4.68,0.13,2.48,25.91,93.75,98.06,3.73
2001,6,11,2.8,0.91,2.1,8.18,0.23,1.03,26.23,84.5,98.21,1.54
2001,6,12,3.58,1.2,2.68,9.97,0.28,0.54,26.47,84.88,98.18,0.84
2001,6,13,6.01,3.57,3.23,15.21,0.42,2.23,25.23,82.75,98.06,3.24
2001,6,14,6.74,4.65,3.09,16.34,0.43,0.88,26.27,75.56,98.17,1.31
2001,6,15,7.31,5.81,2.74,17.48,0.46,1.88,25.7,79.94,98.14,3.02
2001,6,16,6.48,3.31,3.96,16.26,0.45,2.52,25.98,84.69,98.1,3.8
2001,6,17,5.48,2.23,3.86,14.38,0.4,3.25,27.26,86.12,98.16,4.81
2001,6,18,3.94,1.34,2.96,10.91,0.3,3.0,27.45,87.25,98.01,4.44
2001,6,19,3.37,1.08,2.55,9.76,0.28,2.46,27.62,89.56,97.75,3.66
2001,6,20,4.15,1.47,3.08,11.6,0.34,1.31,27.58,88.75,97.82,2.05
2001,6,21,3.76,1.22,2.8,10.7,0.32,1.47,26.87,88.62,98.07,2.21
2001,6,22,4.54,1.66,3.32,12.56,0.37,2.12,26.45,84.19,98.26,3.15
2001,6,23,6.84,5.01,2.98,17.21,0.49,1.45,27.57,80.06,98.17,2.06
2001,6,24,5.9,3.18,3.44,15.08,0.45,1.08,28.62,80.62,98.17,1.64
2001,6,25,3.79,1.26,2.82,10.95,0.33,0.54,28.4,81.0,98.12,0.96
2001,6,26,4.64,1.96,3.17,12.5,0.35,1.66,27.8,85.38,97.96,2.55
2001,6,27,3.65,1.29,2.69,10.34,0.3,2.76,27.31,86.62,98.03,4.07
2001,6,28,4.3,1.69,3.02,12.06,0.36,3.25,26.92,89.06,98.19,4.81
2001,6,29,5.43,2.87,3.38,14.73,0.44,2.41,27.64,86.19,98.34,3.63
2001,6,30,5.86,3.17,3.54,15.77,0.45,1.6,28.31,82.31,98.3,2.35
2001,7,1,6.45,4.11,3.34,17.04,0.5,1.36,27.73,84.0,98.13,2.12
2001,7,2,2.13,0.76,1.58,6.69,0.2,4.68,26.11,88.62,97.88,6.99
2001,7,3,3.11,1.07,2.29,9.28,0.29,3.13,26.15,90.19,98.13,4.72
2001,7,4,6.9,5.72,2.76,17.91,0.51,1.22,27.76,80.38,98.04,1.95
2001,7,5,7.33,6.76,2.31,18.67,0.52,2.62,28.65,81.75,97.52,4.02
2001,7,6,4.58,1.84,3.14,12.7,0.38,4.49,28.11,84.31,97.23,6.71
2001,7,7,1.13,0.45,0.83,3.75,0.12,6.25,26.38,92.06,97.03,9.28
2001,7,8,5.09,2.31,3.24,13.63,0.41,3.09,27.31,90.56,98.32,4.73
2001,7,9,6.12,3.91,3.31,16.06,0.45,1.6,27.31,86.44,98.57,2.55
2001,7,10,5.62,2.98,3.51,14.81,0.41,1.73,27.35,87.12,98.41,2.72
2001,7,11,6.3,4.24,3.15,16.34,0.46,1.95,28.12,86.88,98.15,2.98
2001,7,12,5.43,2.68,3.41,13.77,0.38,1.55,28.5,86.56,97.93,2.42
2001,7,13,4.93,1.73,3.58,12.47,0.36,1.73,27.61,91.06,97.9,2.68
2001,7,14,2.31,0.82,1.7,6.4,0.19,1.62,26.47,90.5,98.16,2.55
2001,7,15,2.68,0.91,2.0,7.73,0.23,1.76,25.73,90.94,98.22,2.7
2001,7,16,2.24,0.77,1.66,6.59,0.2,1.42,26.12,88.25,98.14,2.14
2001,7,17,4.18,1.59,2.9,10.86,0.31,1.29,27.1,85.62,97.86,1.89
2001,7,18,5.7,2.58,3.67,13.98,0.39,0.98,27.09,81.94,97.87,1.59
2001,7,19,5.41,2.25,3.67,12.65,0.35,0.59,27.52,76.56,98.07,1.03
2001,7,20,5.11,2.14,3.44,12.91,0.37,1.03,27.52,82.31,98.08,1.64
2001,7,21,5.14,2.94,2.88,13.62,0.4,1.23,27.41,86.25,98.27,1.94
2001,7,22,3.54,1.48,2.55,10.19,0.3,1.62,26.99,88.38,98.44,2.51
2001,7,23,5.88,3.37,3.43,15.45,0.45,1.52,26.89,87.0,98.44,2.35
2001,7,24,6.25,4.66,2.67,16.37,0.48,1.21,28.15,83.62,98.16,1.94
2001,7,25,6.54,4.34,3.12,16.48,0.47,1.25,27.77,85.0,98.21,2.02
2001,7,26,3.48,1.39,2.53,9.62,0.27,2.8,27.37,85.25,98.1,4.3
2001,7,27,3.79,1.46,2.71,10.45,0.3,3.47,26.9,89.69,98.09,5.16
2001,7,28,5.02,2.56,3.11,13.05,0.38,2.48,27.45,88.06,98.21,3.73
2001,7,29,5.63,3.38,3.08,14.92,0.43,1.92,27.66,86.81,98.22,2.94
2001,7,30,5.51,3.21,3.07,14.44,0.41,2.01,27.98,87.12,98.19,3.01
2001,7,31,4.92,2.2,3.35,13.07,0.38,1.92,28.19,87.19,98.13,2.92
2001,8,1,1.63,0.61,1.2,4.98,0.15,1.18,26.7,91.44,98.07,1.89
2001,8,2,1.89,0.66,1.42,5.59,0.15,2.01,24.55,93.5,98.33,3.16
2001,8,3,3.63,1.24,2.74,10.0,0.29,1.22,25.48,86.38,98.8,1.85
2001,8,4,6.25,4.85,2.65,15.77,0.44,0.74,27.98,77.38,98.95,1.19
2001,8,5,6.22,4.91,2.64,15.77,0.45,0.87,28.52,79.81,98.75,1.54
2001,8,6,5.64,2.99,3.42,14.4,0.41,1.7,27.51,87.94,98.51,2.66
2001,8,7,6.3,4.45,3.04,16.21,0.47,1.64,27.83,85.44,98.28,2.59
2001,8,8,5.91,3.53,3.18,14.77,0.42,1.02,28.8,80.5,98.38,1.61
2001,8,9,5.02,1.98,3.49,12.67,0.36,0.7,29.33,78.12,98.54,1.18
2001,8,10,5.53,2.88,3.4,13.91,0.39,1.18,27.58,87.69,98.58,1.99
2001,8,11,3.92,1.65,2.81,10.69,0.3,2.29,26.86,88.31,98.69,3.48
2001,8,12,1.81,0.69,1.36,5.58,0.16,2.5,25.2,89.94,98.69,3.73
2001,8,13,2.71,1.08,1.99,7.65,0.22,2.03,23.55,92.44,98.7,3.09
2001,8,14,4.16,1.51,3.08,10.73,0.29,0.87,26.32,84.0,98.66,1.41
2001,8,15,3.48,1.36,2.51,9.25,0.26,1.27,26.38,86.88,98.46,1.98
2001,8,16,6.06,3.84,3.13,14.8,0.38,0.82,27.63,79.81,98.24,1.24
2001,8,17,5.84,4.0,2.91,14.26,0.37,1.16,28.0,78.75,98.24,1.85
2001,8,18,5.48,3.52,3.0,13.91,0.38,1.42,27.58,81.69,98.25,2.24
2001,8,19,5.75,4.01,2.69,14.76,0.43,0.97,28.93,76.44,98.29,1.48
2001,8,20,5.85,4.29,2.64,14.38,0.4,1.17,29.44,74.19,98.39,1.76
2001,8,21,5.11,2.94,2.95,12.48,0.35,0.85,29.02,78.88,98.31,1.43
2001,8,22,6.04,4.26,2.8,14.39,0.41,1.35,28.52,79.06,98.1,2.24
2001,8,23,4.67,1.74,3.34,10.51,0.3,1.08,28.26,77.88,98.0,1.8
2001,8,24,5.01,2.38,3.21,12.5,0.35,1.29,27.95,84.19,97.92,1.95
2001,8,25,3.61,1.24,2.68,9.11,0.26,1.96,26.32,89.25,98.1,2.96
2001,8,26,2.15,0.75,1.64,6.09,0.17,2.44,26.76,82.38,98.25,3.74
2001,8,27,2.68,0.9,2.01,6.99,0.2,2.49,25.51,82.19,98.28,3.77
2001,8,28,4.98,2.56,3.12,12.52,0.34,2.69,26.06,80.75,98.17,4.06
2001,8,29,4.05,1.74,2.8,10.83,0.31,3.56,26.27,81.5,98.04,5.3
2001,8,30,3.04,1.02,2.29,8.58,0.25,4.0,25.86,83.31,97.97,5.94
2001,8,31,2.33,0.81,1.77,7.06,0.21,4.71,24.37,86.81,98.0,6.98
2001,9,1,2.53,0.85,1.91,7.63,0.24,4.38,24.1,86.12,98.14,6.49
2001,9,2,2.57,0.88,1.96,7.51,0.21,3.37,24.6,82.44,98.32,5.07
2001,9,3,2.63,1.01,1.95,7.35,0.21,2.96,24.42,84.38,98.57,4.45
2001,9,4,2.29,0.8,1.72,7.01,0.21,3.34,25.01,83.62,98.53,5.02
2001,9,5,2.97,1.1,2.2,8.29,0.23,2.33,25.32,82.56,98.44,3.56
2001,9,6,4.19,1.74,2.92,10.77,0.3,2.06,26.4,79.5,98.48,3.28
2001,9,7,4.51,2.33,2.8,11.41,0.31,1.43,27.35,80.25,98.49,2.27
2001,9,8,4.17,1.8,2.87,9.89,0.27,2.23,26.87,78.0,98.56,3.52
2001,9,9,5.32,3.32,2.95,12.16,0.33,2.62,25.13,76.0,98.7,4.04
2001,9,10,5.47,3.53,2.97,12.5,0.34,2.57,24.07,75.38,98.78,4.02
2001,9,11,5.55,3.76,2.8,12.53,0.32,2.3,24.25,77.12,98.79,3.64
2001,9,12,4.92,2.72,2.93,10.88,0.29,1.6,25.19,74.56,98.81,2.52
2001,9,13,5.05,2.75,3.09,11.05,0.29,1.36,25.93,72.88,98.65,2.16
2001,9,14,5.07,3.05,2.87,11.27,0.29,0.97,26.94,73.0,98.68,1.57
2001,9,15,4.93,2.72,2.91,10.48,0.26,1.41,27.33,73.75,98.67,2.21
2001,9,16,5.19,2.9,3.1,11.38,0.29,1.22,27.75,73.5,98.64,1.91
2001,9,17,5.59,3.86,2.84,12.64,0.33,1.2,27.61,71.75,98.53,1.86
2001,9,18,4.56,2.03,3.16,10.7,0.28,1.43,27.65,76.69,98.5,2.35
2001,9,19,4.71,2.72,2.78,10.45,0.27,1.96,26.3,77.75,98.57,3.15
2001,9,20,5.15,3.47,2.73,11.66,0.3,2.92,26.13,78.25,98.75,4.38
2001,9,21,1.32,0.52,1.02,3.86,0.1,3.92,23.33,85.25,98.92,5.8
2001,9,22,3.13,1.21,2.33,8.52,0.23,2.72,22.47,88.12,99.17,4.09
2001,9,23,5.66,4.74,2.32,13.89,0.37,2.27,23.67,79.94,99.06,3.5
