-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2001 through 04/01/2024 
Location: Latitude  23.8911   Longitude 106.6279 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 474.15 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA         CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB         CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PS                     MERRA-2 Surface Pressure (kPa) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,WS2M,T2M,RH2M,PS,WS10M
2001,5,4,3.45,1.31,2.52,10.46,0.31,1.87,25.94,73.81,95.49,3.91
2001,5,5,4.73,2.02,3.25,13.02,0.38,1.13,27.29,71.31,95.32,2.41
2001,5,6,6.3,3.95,3.31,16.91,0.49,1.32,28.48,67.56,95.09,2.88
2001,5,7,4.89,2.3,3.31,13.16,0.38,1.11,27.76,69.12,95.1,2.37
2001,5,8,3.15,1.07,2.33,9.62,0.3,1.33,23.12,74.5,95.32,2.7
2001,5,9,4.6,1.89,3.18,12.74,0.37,1.82,21.66,70.69,95.58,3.85
2001,5,10,5.39,2.25,3.64,14.2,0.4,1.35,19.91,65.25,95.9,2.93
2001,5,11,5.48,2.39,3.63,15.0,0.41,0.95,22.69,60.56,95.81,2.11
2001,5,12,5.82,3.78,2.84,15.16,0.41,1.03,23.87,60.94,95.67,2.34
2001,5,13,5.37,2.5,3.45,14.05,0.38,0.45,25.76,57.25,95.46,0.97
2001,5,14,4.24,1.44,3.11,11.12,0.32,0.7,24.12,69.94,95.61,1.52
2001,5,15,1.25,0.49,0.93,3.91,0.11,1.5,21.94,78.25,95.95,3.16
2001,5,16,2.09,0.72,1.58,5.6,0.15,1.17,23.13,74.44,95.89,2.51
2001,5,17,2.18,0.78,1.62,7.19,0.21,0.98,22.77,87.19,95.55,2.16
2001,5,18,4.27,1.78,2.87,12.09,0.34,1.75,24.07,70.31,95.46,3.84
2001,5,19,5.41,2.31,3.5,14.98,0.44,0.76,25.26,62.19,95.3,1.66
2001,5,20,5.58,2.79,3.39,15.38,0.45,0.77,26.83,67.12,95.02,1.66
2001,5,21,4.47,1.78,3.07,12.91,0.39,0.55,27.5,76.56,94.85,1.23
2001,5,22,5.43,2.73,3.26,14.31,0.4,0.75,26.88,70.25,94.99,1.77
2001,5,23,5.43,2.56,3.47,13.55,0.35,0.93,26.9,70.81,94.98,2.01
2001,5,24,5.09,2.6,2.99,14.53,0.42,1.33,26.28,86.38,94.88,2.94
2001,5,25,3.28,1.1,2.47,10.0,0.29,0.84,25.19,81.62,95.05,1.9
2001,5,26,1.82,0.66,1.36,6.02,0.17,1.55,24.74,81.94,95.42,3.5
2001,5,27,1.69,0.62,1.26,5.45,0.16,1.74,21.94,80.38,95.64,3.92
2001,5,28,3.15,1.04,2.38,9.12,0.25,1.02,22.66,79.25,95.44,2.37
2001,5,29,3.0,1.0,2.26,9.09,0.27,0.66,22.65,83.81,95.26,1.57
2001,5,30,5.53,2.6,3.54,14.75,0.42,0.96,22.76,77.56,95.39,2.2
2001,5,31,3.18,1.06,2.4,9.62,0.29,0.98,23.17,75.25,95.56,2.36
2001,6,1,1.39,0.54,1.03,4.73,0.14,1.17,22.73,85.5,95.59,2.64
2001,6,2,1.91,0.69,1.43,6.35,0.19,0.79,23.3,86.12,95.59,1.83
2001,6,3,2.52,0.88,1.89,8.09,0.23,0.84,23.51,86.5,95.53,1.97
2001,6,4,4.64,1.84,3.2,13.18,0.38,0.7,23.73,81.25,95.3,1.69
2001,6,5,5.42,2.13,3.75,14.41,0.41,0.63,24.98,77.94,95.16,1.45
2001,6,6,3.83,1.28,2.9,10.27,0.28,0.73,24.62,80.62,95.09,1.7
2001,6,7,2.59,0.88,1.94,7.9,0.23,0.81,25.62,86.88,94.87,1.91
2001,6,8,4.55,1.72,3.26,12.75,0.36,1.3,25.73,89.19,94.69,3.08
2001,6,9,6.1,3.14,3.72,16.41,0.48,1.16,26.26,89.69,94.77,2.72
2001,6,10,1.88,0.69,1.42,5.77,0.16,0.82,24.78,87.25,94.96,1.91
2001,6,11,4.47,1.88,3.06,12.39,0.36,0.61,25.9,81.06,95.12,1.45
2001,6,12,2.98,1.02,2.23,8.86,0.26,0.9,25.46,86.31,95.04,2.09
2001,6,13,7.23,5.95,2.58,17.9,0.5,1.41,25.57,71.25,94.95,3.08
2001,6,14,7.61,7.02,2.3,19.07,0.52,0.75,25.75,70.06,95.01,1.68
2001,6,15,7.34,6.03,2.8,18.77,0.51,1.16,25.6,78.81,94.95,2.66
2001,6,16,7.05,4.96,3.56,18.07,0.49,1.22,26.25,81.0,94.88,2.89
2001,6,17,4.83,1.88,3.5,13.62,0.38,1.31,26.87,83.06,94.95,3.09
2001,6,18,5.83,2.65,3.91,16.04,0.47,1.13,27.12,84.31,94.82,2.71
2001,6,19,4.97,1.76,3.65,14.06,0.41,0.77,26.86,86.75,94.6,1.86
2001,6,20,2.71,0.95,2.0,8.42,0.27,0.62,25.71,90.69,94.68,1.48
2001,6,21,1.59,0.61,1.19,5.34,0.16,1.46,22.67,89.81,95.02,3.47
2001,6,22,4.24,1.56,3.14,12.34,0.36,0.94,24.06,81.5,95.21,2.25
2001,6,23,6.23,4.01,3.47,16.8,0.49,0.63,26.33,79.75,95.07,1.62
2001,6,24,5.39,2.9,3.32,15.16,0.45,0.8,27.09,83.5,95.05,1.88
2001,6,25,5.27,1.96,3.85,14.76,0.44,0.64,25.88,84.69,95.01,1.62
2001,6,26,4.77,1.7,3.52,13.57,0.39,0.77,27.15,81.81,94.83,1.82
2001,6,27,4.51,1.63,3.28,13.13,0.39,0.98,26.82,84.0,94.81,2.35
2001,6,28,3.13,1.1,2.35,9.73,0.3,1.33,25.32,90.62,94.86,3.12
2001,6,29,3.94,1.59,2.85,11.29,0.34,1.32,26.3,87.81,95.11,3.16
2001,6,30,4.8,2.19,3.37,13.36,0.4,0.91,26.48,84.25,95.15,2.18
2001,7,1,6.55,4.73,3.15,17.28,0.51,0.65,27.01,82.5,95.0,1.52
2001,7,2,3.48,1.22,2.58,10.3,0.32,1.87,25.31,86.5,94.68,4.54
2001,7,3,0.89,0.47,0.6,3.01,0.09,2.6,24.18,92.75,94.67,6.35
2001,7,4,3.37,1.66,2.3,9.78,0.29,1.32,25.66,85.12,94.9,3.11
2001,7,5,7.2,6.64,2.46,18.5,0.53,0.99,27.42,80.62,94.56,2.49
2001,7,6,6.32,3.26,3.82,16.35,0.48,1.48,27.67,78.44,94.42,3.66
2001,7,7,2.07,0.78,1.54,6.76,0.21,1.95,25.86,86.94,94.14,4.72
2001,7,8,2.17,0.84,1.61,6.91,0.21,1.8,25.96,90.31,94.97,4.31
2001,7,9,4.44,2.04,2.98,13.1,0.39,0.91,25.63,90.25,95.4,2.27
2001,7,10,6.16,4.42,3.26,16.75,0.47,0.8,26.38,84.94,95.29,1.95
2001,7,11,7.01,6.33,2.43,18.68,0.54,0.75,27.62,80.88,95.03,1.85
2001,7,12,6.46,4.64,3.19,17.11,0.48,0.59,27.83,81.44,94.83,1.55
2001,7,13,5.65,2.26,3.9,14.92,0.44,0.62,27.44,85.94,94.77,1.56
2001,7,14,3.73,1.28,2.75,10.88,0.34,0.56,25.17,94.94,94.89,1.49
2001,7,15,2.21,0.8,1.66,6.9,0.2,0.84,24.72,92.38,95.05,2.07
2001,7,16,4.04,1.42,2.97,11.68,0.34,0.77,25.57,87.06,95.0,1.88
2001,7,17,5.85,3.31,3.43,15.14,0.42,0.78,26.67,82.44,94.78,1.91
2001,7,18,5.8,3.24,3.37,14.91,0.41,0.67,26.43,83.06,94.8,1.56
2001,7,19,5.48,2.79,3.46,13.41,0.37,0.73,26.39,84.56,94.95,1.8
2001,7,20,5.68,2.98,3.46,14.44,0.41,0.84,26.42,84.38,94.91,2.1
2001,7,21,4.87,2.38,3.23,13.54,0.39,0.76,25.76,87.06,95.1,1.89
2001,7,22,3.97,1.48,2.85,11.81,0.36,0.85,24.73,91.88,95.26,2.12
2001,7,23,4.45,1.69,3.23,13.0,0.4,0.8,25.21,89.56,95.26,2.02
2001,7,24,5.75,3.47,3.2,15.95,0.48,0.64,26.04,86.12,95.04,1.64
2001,7,25,5.8,3.22,3.48,15.43,0.45,0.75,26.64,84.88,95.06,1.71
2001,7,26,4.86,2.02,3.36,13.53,0.39,0.95,26.87,85.06,94.93,2.29
2001,7,27,2.18,0.8,1.64,7.11,0.22,1.15,25.41,91.56,94.7,2.73
2001,7,28,4.39,1.54,3.25,12.67,0.38,1.35,25.98,88.25,94.96,3.21
2001,7,29,3.94,1.56,2.84,11.77,0.34,1.0,26.43,87.38,95.02,2.45
2001,7,30,5.18,2.49,3.34,14.39,0.42,1.0,27.12,86.44,95.0,2.47
2001,7,31,5.5,2.29,3.82,15.16,0.45,0.84,26.81,88.44,94.96,2.09
2001,8,1,2.47,0.9,1.84,7.8,0.23,0.63,25.28,95.06,94.91,1.58
2001,8,2,2.03,0.74,1.54,6.53,0.18,1.18,23.69,91.81,95.13,2.91
2001,8,3,1.14,0.5,0.82,3.84,0.11,1.02,22.76,95.0,95.59,2.59
2001,8,4,4.78,2.15,3.25,13.49,0.4,0.59,25.76,82.75,95.85,1.44
2001,8,5,6.14,4.91,2.66,16.4,0.47,0.53,26.98,79.56,95.66,1.39
2001,8,6,5.9,4.0,2.98,15.2,0.44,0.7,26.24,86.38,95.41,1.66
2001,8,7,6.87,6.09,2.55,18.44,0.54,0.72,27.25,82.69,95.15,1.8
2001,8,8,6.29,4.07,3.37,16.16,0.47,0.56,27.46,81.44,95.25,1.42
2001,8,9,5.95,3.37,3.42,15.17,0.44,0.45,27.74,79.69,95.45,1.07
2001,8,10,5.0,1.97,3.52,12.49,0.35,0.64,26.22,87.94,95.43,1.56
2001,8,11,2.36,0.84,1.73,7.67,0.24,1.07,24.77,93.25,95.48,2.66
2001,8,12,1.36,0.52,1.0,4.68,0.14,0.85,23.96,94.06,95.47,2.09
2001,8,13,3.72,1.45,2.66,10.84,0.32,1.28,23.95,91.94,95.46,3.11
2001,8,14,3.73,1.21,2.81,9.7,0.27,0.66,24.95,87.31,95.54,1.67
2001,8,15,4.92,2.68,2.96,13.46,0.38,0.72,25.73,85.31,95.3,1.75
2001,8,16,5.86,3.58,3.35,15.59,0.42,0.65,26.2,83.88,95.1,1.62
2001,8,17,5.45,3.37,2.95,14.03,0.38,0.69,26.37,82.5,95.13,1.66
2001,8,18,5.55,2.98,3.33,14.16,0.39,0.63,26.65,81.88,95.14,1.51
2001,8,19,5.72,3.05,3.47,14.51,0.41,0.62,26.71,81.94,95.19,1.49
2001,8,20,5.52,3.2,3.21,14.22,0.41,0.58,27.73,77.12,95.32,1.33
2001,8,21,5.8,3.77,3.04,14.41,0.41,0.64,27.68,78.0,95.22,1.51
2001,8,22,6.12,4.18,2.99,15.11,0.45,0.7,27.21,81.38,95.01,1.75
2001,8,23,4.92,1.73,3.6,12.29,0.36,0.7,27.05,82.81,94.91,1.7
2001,8,24,3.37,1.18,2.48,9.72,0.29,0.64,26.97,86.62,94.83,1.62
2001,8,25,1.87,0.66,1.39,5.83,0.17,0.98,23.51,92.56,95.06,2.41
2001,8,26,2.28,0.75,1.74,6.65,0.19,1.1,24.83,86.75,95.16,2.69
2001,8,27,2.68,0.92,2.02,7.67,0.22,1.05,24.43,82.75,95.17,2.62
2001,8,28,2.91,0.95,2.21,8.56,0.25,1.04,24.76,82.81,95.07,2.62
2001,8,29,4.39,1.98,2.92,11.74,0.34,1.16,25.15,82.0,94.96,2.91
2001,8,30,1.96,0.68,1.46,6.37,0.19,1.42,24.88,83.62,94.9,3.5
2001,8,31,1.48,0.52,1.11,5.06,0.16,1.45,22.88,89.62,94.93,3.52
2001,9,1,1.59,0.56,1.18,5.26,0.16,1.27,22.23,91.62,95.09,3.05
2001,9,2,2.74,0.89,2.07,7.99,0.23,1.2,23.49,83.69,95.23,2.98
2001,9,3,2.52,0.84,1.92,7.16,0.2,1.16,23.8,82.25,95.42,2.95
2001,9,4,1.39,0.5,1.05,4.68,0.14,1.31,24.04,84.06,95.38,3.27
2001,9,5,2.95,1.04,2.2,8.68,0.26,1.12,24.39,82.81,95.31,2.77
2001,9,6,3.1,1.18,2.26,8.1,0.23,0.81,25.49,79.81,95.38,1.95
2001,9,7,5.26,3.08,2.96,13.04,0.36,0.59,26.1,79.25,95.37,1.45
2001,9,8,2.83,0.92,2.17,7.68,0.21,0.88,25.44,88.81,95.41,2.22
2001,9,9,1.99,0.68,1.54,5.98,0.17,1.1,23.6,83.06,95.58,2.76
2001,9,10,5.13,3.28,2.87,12.43,0.34,1.04,22.87,78.06,95.63,2.7
2001,9,11,5.54,3.77,2.8,13.1,0.34,0.98,22.57,79.62,95.64,2.58
2001,9,12,3.2,1.19,2.39,8.22,0.23,0.72,23.82,80.62,95.67,1.79
2001,9,13,3.64,1.51,2.51,9.43,0.26,0.65,24.98,81.44,95.52,1.48
2001,9,14,4.78,2.57,2.92,11.84,0.32,0.66,25.69,83.38,95.55,1.53
2001,9,15,5.02,3.51,2.52,11.59,0.3,0.64,26.32,81.81,95.55,1.53
2001,9,16,5.11,2.89,3.06,11.45,0.3,0.67,26.83,78.0,95.53,1.46
2001,9,17,5.76,4.07,2.88,13.6,0.36,0.47,27.26,76.94,95.41,1.16
2001,9,18,5.08,3.53,2.58,12.27,0.32,0.55,26.77,81.0,95.39,1.32
2001,9,19,4.73,2.7,2.85,11.26,0.3,0.7,25.44,85.25,95.42,1.66
2001,9,20,4.23,1.98,2.77,10.03,0.27,0.94,24.5,85.31,95.61,2.39
2001,9,21,3.9,1.72,2.71,9.7,0.27,1.48,23.08,83.44,95.78,3.54
2001,9,22,1.14,0.45,0.86,3.81,0.11,1.44,20.65,91.56,95.91,3.56
2001,9,23,3.59,1.82,2.41,9.95,0.28,0.74,23.0,84.25,95.88,1.91
