-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2001 through 04/01/2024 
Location: Latitude  21.7707   Longitude 108.3563 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 201.81 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA         CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB         CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PS                     MERRA-2 Surface Pressure (kPa) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,WS2M,T2M,RH2M,PS,WS10M
2001,2,17,4.02,2.39,2.43,10.16,0.29,2.16,16.02,78.5,99.57,3.1
2001,2,18,2.47,0.92,1.93,7.15,0.2,2.62,17.97,85.81,99.25,3.79
2001,2,19,2.43,0.95,1.86,6.61,0.18,2.36,18.71,84.81,99.21,3.41
2001,2,20,4.07,2.17,2.64,9.9,0.27,2.38,19.23,74.56,99.1,3.46
2001,2,21,2.99,1.2,2.24,7.06,0.18,1.82,19.83,80.94,98.92,2.66
2001,2,22,2.88,1.13,2.18,7.4,0.2,2.65,20.34,84.19,98.82,3.74
2001,2,23,3.06,1.21,2.28,7.16,0.19,2.8,21.44,82.56,98.68,3.96
2001,2,24,1.24,0.5,0.96,2.73,0.06,4.14,18.15,79.0,99.0,5.65
2001,2,25,0.91,0.41,0.7,2.6,0.06,5.61,10.75,82.25,99.45,7.47
2001,2,26,1.55,0.59,1.2,4.37,0.11,2.72,12.74,82.06,99.45,3.55
2001,2,27,1.74,0.65,1.34,5.53,0.16,2.72,16.6,85.38,99.48,3.62
2001,2,28,2.09,0.75,1.63,6.28,0.18,4.27,15.19,72.75,99.67,5.73
2001,3,1,5.08,3.69,2.5,12.09,0.32,2.73,15.52,66.25,99.68,3.76
2001,3,2,3.12,1.18,2.35,7.81,0.21,2.34,17.26,77.38,99.4,3.27
2001,3,3,0.86,0.38,0.65,2.5,0.06,3.15,18.03,80.56,99.62,4.38
2001,3,4,5.69,5.36,2.04,12.95,0.34,3.09,16.6,65.38,99.7,4.3
2001,3,5,3.1,1.22,2.27,7.88,0.22,2.88,18.31,81.88,99.14,4.1
2001,3,6,3.28,1.32,2.36,8.17,0.23,2.56,20.12,83.88,99.01,3.64
2001,3,7,3.09,1.2,2.27,7.68,0.21,2.8,20.08,79.94,99.17,3.8
2001,3,8,0.87,0.38,0.65,2.66,0.07,5.3,13.64,80.94,99.82,7.07
2001,3,9,0.73,0.33,0.55,2.11,0.05,2.95,12.85,81.81,99.79,3.86
2001,3,10,0.98,0.41,0.74,3.2,0.09,2.06,15.28,87.25,99.51,2.74
2001,3,11,0.82,0.39,0.59,2.9,0.08,3.58,16.04,86.12,99.59,4.73
2001,3,12,1.42,0.56,1.06,4.67,0.13,3.19,16.19,81.62,99.63,4.29
2001,3,13,2.07,0.73,1.57,6.66,0.19,2.05,18.05,83.44,99.4,2.8
2001,3,14,2.2,0.88,1.58,7.11,0.21,2.66,20.73,86.5,99.18,3.62
2001,3,15,2.33,0.87,1.75,7.48,0.23,2.98,21.97,86.5,99.01,4.06
2001,3,16,4.22,2.58,2.47,11.84,0.35,3.95,23.13,83.88,98.62,5.35
2001,3,17,4.61,2.71,2.58,11.97,0.35,2.27,23.14,77.38,98.7,3.16
2001,3,18,2.58,0.96,1.86,7.59,0.23,2.91,18.69,80.69,99.05,3.82
2001,3,19,2.04,0.72,1.56,6.66,0.2,2.53,21.48,90.5,98.93,3.52
2001,3,20,3.3,1.14,2.48,9.7,0.3,2.1,21.71,81.19,98.91,3.08
2001,3,21,6.27,5.5,2.19,15.38,0.44,2.12,21.33,72.5,98.72,2.98
2001,3,22,3.12,1.2,2.24,8.27,0.24,3.63,22.99,84.75,98.41,5.0
2001,3,23,4.41,2.95,2.26,11.52,0.34,4.38,24.15,84.62,98.29,5.97
2001,3,24,4.32,2.22,2.67,10.22,0.29,3.52,24.97,84.12,98.18,4.78
2001,3,25,3.89,2.05,2.31,10.16,0.29,4.34,22.13,70.81,98.47,5.95
2001,3,26,2.67,1.02,1.95,6.94,0.18,2.61,18.4,72.88,98.53,3.51
2001,3,27,1.79,0.64,1.36,5.07,0.13,1.96,20.4,75.44,98.41,2.74
2001,3,28,3.45,1.2,2.55,8.98,0.24,1.98,21.54,77.75,98.69,2.8
2001,3,29,6.37,5.15,2.42,15.69,0.41,4.02,18.12,65.38,99.07,5.44
2001,3,30,3.51,1.28,2.54,9.07,0.23,2.78,20.38,82.94,98.93,3.89
2001,3,31,2.24,0.72,1.71,5.62,0.15,2.66,22.18,84.25,99.12,3.59
2001,4,1,2.61,0.91,1.92,6.57,0.17,3.6,22.0,84.56,99.05,4.86
2001,4,2,3.91,1.64,2.68,9.27,0.24,3.77,23.05,83.25,98.65,5.09
2001,4,3,2.66,0.91,2.02,7.82,0.21,3.23,24.93,82.31,98.48,4.38
2001,4,4,3.35,1.17,2.5,8.75,0.23,2.62,23.91,80.06,98.72,3.57
2001,4,5,2.61,0.98,1.9,7.14,0.2,2.38,23.48,79.5,98.83,3.14
2001,4,6,1.97,0.66,1.51,5.41,0.15,1.62,24.72,80.88,98.85,2.16
2001,4,7,2.14,0.7,1.64,6.38,0.18,2.86,24.39,83.94,98.62,3.85
2001,4,8,3.87,1.6,2.65,9.11,0.25,3.12,27.33,77.69,98.05,4.27
2001,4,9,4.43,1.77,3.06,8.73,0.23,2.58,27.21,79.31,98.19,3.55
2001,4,10,4.02,1.65,2.73,7.17,0.19,5.21,24.07,65.19,98.89,7.17
2001,4,11,3.75,1.53,2.58,8.81,0.25,6.79,16.23,57.94,99.65,9.16
2001,4,12,3.65,1.35,2.61,7.84,0.22,3.12,16.98,55.0,99.39,4.25
2001,4,13,4.05,1.64,2.77,10.4,0.3,1.77,20.26,68.88,99.1,2.38
2001,4,14,1.64,0.57,1.24,4.91,0.14,1.62,22.19,77.19,99.4,2.24
2001,4,15,1.7,0.59,1.29,5.01,0.14,2.02,23.12,80.12,99.23,2.7
2001,4,16,1.72,0.63,1.29,5.7,0.16,2.25,24.28,81.38,98.85,3.04
2001,4,17,2.74,0.94,2.08,8.49,0.24,2.28,24.46,80.0,98.57,3.1
2001,4,18,3.77,1.67,2.47,10.31,0.28,3.59,25.96,80.44,98.23,4.85
2001,4,19,4.89,2.47,2.93,12.85,0.35,4.14,27.45,76.31,97.99,5.62
2001,4,20,6.14,4.32,2.9,14.88,0.39,4.58,28.66,70.94,97.77,6.22
2001,4,21,6.57,5.56,2.35,16.14,0.42,3.41,28.13,67.62,97.99,4.7
2001,4,22,3.29,1.22,2.33,8.73,0.24,5.11,19.69,70.0,98.74,6.82
2001,4,23,2.59,0.88,1.93,7.56,0.2,2.36,22.78,78.81,98.73,3.11
2001,4,24,3.04,1.26,2.04,8.93,0.25,3.17,23.05,77.44,98.92,4.22
2001,4,25,3.42,1.63,2.2,8.59,0.22,3.7,21.19,76.56,99.03,4.91
2001,4,26,1.93,0.67,1.48,5.59,0.15,2.97,23.28,81.31,98.93,3.98
2001,4,27,3.55,1.53,2.37,9.14,0.25,4.34,25.37,82.56,98.57,5.91
2001,4,28,5.04,2.99,2.75,13.53,0.38,3.88,26.39,81.75,98.32,5.34
2001,4,29,5.7,3.65,2.71,15.24,0.43,3.73,26.58,81.31,98.4,5.16
2001,4,30,5.74,3.58,2.89,14.22,0.38,2.91,26.79,79.12,98.71,4.05
2001,5,1,3.07,1.13,2.26,8.04,0.21,3.96,21.96,74.12,98.95,5.45
2001,5,2,3.36,1.12,2.53,8.92,0.24,1.45,24.14,74.81,98.63,1.98
2001,5,3,3.06,1.02,2.3,9.1,0.26,1.57,24.82,82.25,98.65,2.18
2001,5,4,3.2,1.22,2.36,9.83,0.28,2.57,25.19,87.0,98.72,3.59
2001,5,5,4.56,3.09,2.32,13.38,0.39,3.36,25.93,84.94,98.54,4.68
2001,5,6,5.64,3.72,2.89,15.89,0.46,3.45,27.26,82.69,98.3,4.78
2001,5,7,6.93,6.23,2.19,18.38,0.52,3.05,28.65,77.81,98.14,4.25
2001,5,8,4.84,2.36,3.13,13.95,0.41,2.82,26.98,76.88,98.18,3.84
2001,5,9,4.51,2.75,2.52,12.43,0.36,4.16,24.27,73.88,98.43,5.68
2001,5,10,6.48,4.78,2.53,17.08,0.49,3.94,21.83,68.12,98.85,5.38
2001,5,11,5.02,3.1,2.79,13.6,0.38,2.38,23.98,65.06,98.79,3.38
2001,5,12,6.63,5.46,2.41,17.22,0.48,2.27,25.41,64.75,98.61,3.31
2001,5,13,6.46,4.95,2.69,16.32,0.45,1.16,26.84,65.75,98.44,1.68
2001,5,14,6.21,4.27,2.85,15.16,0.41,1.16,27.87,65.94,98.53,1.68
2001,5,15,4.99,2.85,2.8,12.13,0.33,2.38,26.8,75.5,98.79,3.29
2001,5,16,2.26,0.77,1.7,7.23,0.2,3.62,24.8,85.06,98.8,4.92
2001,5,17,2.42,0.85,1.81,8.12,0.23,2.77,25.09,92.0,98.44,3.86
2001,5,18,4.22,2.14,2.65,12.63,0.36,2.96,26.56,78.81,98.31,4.21
2001,5,19,7.14,6.75,1.96,18.69,0.51,2.08,26.64,72.12,98.29,2.88
2001,5,20,6.0,4.44,2.65,16.52,0.45,2.23,26.9,80.69,98.1,3.05
2001,5,21,5.54,4.19,2.26,15.8,0.44,2.06,26.8,88.69,97.9,2.91
2001,5,22,4.94,2.72,2.95,14.13,0.38,1.03,27.33,85.56,97.97,1.58
2001,5,23,6.46,5.15,2.36,17.4,0.47,1.82,27.87,82.12,97.99,2.53
2001,5,24,6.2,4.87,2.59,17.02,0.48,1.92,27.28,86.19,97.93,2.74
2001,5,25,3.82,1.38,2.79,11.26,0.32,1.76,26.4,90.19,98.06,2.55
2001,5,26,0.81,0.38,0.6,2.93,0.07,1.07,26.0,94.06,98.26,1.55
2001,5,27,1.68,0.61,1.26,5.68,0.16,2.98,24.91,90.44,98.41,4.19
2001,5,28,4.11,1.44,3.03,11.41,0.32,3.11,24.55,83.38,98.37,4.27
2001,5,29,5.44,3.12,2.99,14.54,0.41,1.31,26.31,81.12,98.17,1.82
2001,5,30,3.12,1.07,2.33,9.93,0.29,2.57,25.32,81.5,98.31,3.59
2001,5,31,4.07,1.42,2.96,12.02,0.36,2.81,23.77,83.69,98.5,3.94
2001,6,1,2.59,0.87,1.95,8.31,0.24,2.35,24.75,89.25,98.56,3.3
2001,6,2,1.03,0.41,0.77,3.69,0.09,1.75,25.61,91.38,98.6,2.49
2001,6,3,4.06,1.75,2.84,12.0,0.34,2.44,26.04,90.56,98.56,3.45
2001,6,4,0.85,0.36,0.63,3.09,0.08,2.14,26.38,86.62,98.28,3.02
2001,6,5,4.52,2.04,3.05,13.23,0.38,1.74,25.17,90.06,98.16,2.57
2001,6,6,1.08,0.43,0.81,3.73,0.09,1.98,25.87,92.56,98.03,2.88
2001,6,7,1.51,0.56,1.13,4.95,0.13,4.05,26.23,91.5,97.97,5.72
2001,6,8,3.81,1.26,2.84,11.16,0.32,4.3,26.65,91.0,97.89,6.06
2001,6,9,5.78,2.98,3.53,15.67,0.45,3.95,27.01,90.5,97.95,5.56
2001,6,10,3.73,1.23,2.79,11.04,0.32,2.96,26.66,91.62,98.01,4.2
2001,6,11,2.81,0.97,2.1,8.8,0.25,1.88,26.5,90.0,98.15,2.74
2001,6,12,4.1,1.78,2.78,12.48,0.36,2.69,27.01,88.5,98.09,3.8
2001,6,13,1.69,0.62,1.25,5.77,0.17,3.13,26.04,86.44,97.91,4.48
2001,6,14,7.35,6.62,2.26,18.62,0.48,1.2,26.68,78.94,98.07,1.92
2001,6,15,7.29,6.49,2.27,18.29,0.48,1.7,26.22,78.81,98.07,2.52
2001,6,16,6.72,5.21,2.76,17.65,0.48,2.54,26.32,86.0,98.04,3.7
2001,6,17,6.04,3.86,3.17,16.4,0.45,3.12,27.01,88.62,98.1,4.47
2001,6,18,6.05,3.75,3.28,16.45,0.47,2.84,27.31,89.0,97.97,4.04
2001,6,19,6.09,2.97,3.83,16.6,0.48,2.34,27.48,90.56,97.68,3.34
2001,6,20,4.42,1.62,3.23,13.02,0.38,1.72,27.56,91.69,97.67,2.53
2001,6,21,5.35,2.72,3.2,14.95,0.45,1.8,27.15,90.19,97.9,2.65
2001,6,22,5.02,2.27,3.33,14.49,0.43,1.98,26.16,90.5,98.08,2.89
2001,6,23,6.61,4.9,2.96,17.29,0.48,1.75,26.87,85.69,98.04,2.51
2001,6,24,6.35,4.53,2.88,17.12,0.5,1.26,28.46,78.19,98.06,1.82
2001,6,25,4.15,1.71,2.87,12.35,0.37,1.13,27.68,84.06,97.99,1.62
2001,6,26,4.25,1.83,2.83,12.73,0.38,1.05,28.24,84.44,97.78,1.47
2001,6,27,1.32,0.53,0.96,4.71,0.13,2.48,27.52,88.31,97.72,3.45
2001,6,28,4.45,1.82,3.02,13.46,0.4,3.91,26.58,90.88,97.96,5.49
2001,6,29,5.51,3.04,3.28,14.94,0.44,3.17,27.0,89.25,98.17,4.51
2001,6,30,6.66,5.16,2.74,17.51,0.52,1.77,27.28,84.81,98.16,2.52
2001,7,1,4.71,2.44,2.93,13.3,0.4,2.46,26.91,88.06,97.9,3.52
2001,7,2,0.71,0.36,0.51,2.49,0.06,5.23,26.39,92.56,97.1,7.44
2001,7,3,1.2,0.48,0.9,4.12,0.12,6.73,26.19,95.19,97.5,9.51
2001,7,4,5.53,3.27,3.19,14.81,0.43,2.97,27.05,86.75,97.83,4.19
2001,7,5,7.23,6.77,2.14,18.54,0.53,2.46,28.2,84.31,97.44,3.69
2001,7,6,5.63,2.82,3.45,14.91,0.44,3.71,28.79,85.0,97.2,5.37
2001,7,7,0.68,0.34,0.49,2.57,0.08,3.8,27.22,90.19,97.28,5.41
2001,7,8,5.41,2.47,3.5,14.74,0.42,3.61,26.68,94.19,98.08,5.14
2001,7,9,5.98,3.79,3.14,16.62,0.47,2.12,26.58,90.88,98.42,3.06
2001,7,10,6.92,6.21,2.39,18.45,0.52,1.63,26.65,87.94,98.38,2.35
2001,7,11,6.59,4.5,3.23,17.53,0.5,2.05,27.77,88.06,98.15,2.95
2001,7,12,6.37,4.33,3.1,17.23,0.48,1.83,28.08,87.56,97.9,2.66
2001,7,13,5.95,3.05,3.64,15.81,0.45,2.22,27.72,91.62,97.82,3.25
2001,7,14,1.77,0.74,1.28,5.44,0.15,2.66,26.92,93.06,98.01,3.82
2001,7,15,1.85,0.69,1.37,6.23,0.19,2.44,26.33,92.94,98.11,3.48
2001,7,16,2.62,0.91,1.95,8.39,0.25,2.72,26.28,92.0,98.06,3.92
2001,7,17,1.73,0.63,1.29,5.98,0.17,2.52,26.73,90.5,97.77,3.6
2001,7,18,4.52,1.64,3.3,12.57,0.37,1.02,27.12,86.31,97.79,1.6
2001,7,19,5.98,3.63,3.14,15.06,0.41,1.25,27.44,85.94,97.97,1.87
2001,7,20,2.75,1.05,2.04,8.3,0.23,2.12,26.79,89.75,97.92,3.05
2001,7,21,5.49,2.74,3.44,15.42,0.45,2.57,26.29,90.62,98.04,3.68
2001,7,22,4.63,1.95,3.23,13.98,0.41,2.63,26.1,91.0,98.23,3.75
2001,7,23,4.3,2.4,2.58,12.88,0.4,2.52,26.2,91.56,98.29,3.62
2001,7,24,6.99,6.13,2.32,18.71,0.55,1.38,27.18,87.31,98.08,2.09
2001,7,25,6.39,4.48,2.93,16.59,0.48,1.1,28.01,83.88,98.03,1.64
2001,7,26,0.68,0.35,0.5,2.52,0.06,3.74,26.39,92.25,97.68,5.34
2001,7,27,1.87,0.74,1.37,6.08,0.18,4.18,26.2,94.19,97.86,5.91
2001,7,28,3.97,1.55,2.87,11.91,0.34,2.62,26.66,92.31,98.07,3.73
2001,7,29,6.37,4.79,2.81,17.33,0.5,2.5,27.21,90.75,98.09,3.6
2001,7,30,6.02,4.03,3.05,16.63,0.48,2.2,27.12,92.06,98.11,3.18
2001,7,31,6.56,5.5,2.44,17.89,0.53,2.3,27.76,91.38,98.04,3.34
2001,8,1,2.73,0.99,2.06,8.8,0.26,1.57,27.07,92.75,97.91,2.3
2001,8,2,0.89,0.41,0.64,3.17,0.09,3.23,25.88,95.62,97.93,4.62
2001,8,3,1.69,0.63,1.28,5.38,0.15,2.92,25.48,93.75,98.54,4.23
2001,8,4,6.19,4.42,3.18,16.78,0.48,1.38,26.48,87.75,98.81,2.04
2001,8,5,6.35,4.69,2.88,16.84,0.48,1.66,27.1,87.88,98.65,2.44
2001,8,6,6.7,5.85,2.39,17.73,0.51,1.39,26.71,88.81,98.46,2.12
2001,8,7,6.94,7.09,1.85,18.73,0.55,1.3,27.48,84.62,98.24,1.98
2001,8,8,6.74,5.68,2.43,17.8,0.52,1.29,27.97,84.69,98.29,1.95
2001,8,9,6.43,5.25,2.51,16.88,0.48,1.05,28.41,82.69,98.41,1.61
2001,8,10,4.69,2.54,2.96,13.81,0.4,3.13,27.57,89.31,98.31,4.46
2001,8,11,4.73,1.8,3.38,13.57,0.41,3.6,26.55,90.81,98.39,5.09
2001,8,12,3.13,1.25,2.26,9.65,0.27,1.85,26.44,92.12,98.4,2.65
2001,8,13,4.56,1.87,3.12,12.45,0.36,1.25,26.12,87.56,98.51,1.86
2001,8,14,3.89,1.99,2.54,10.93,0.3,1.12,26.36,86.75,98.55,1.66
2001,8,15,6.02,4.32,2.67,15.7,0.45,0.95,26.35,85.94,98.35,1.51
2001,8,16,5.76,3.76,2.97,15.1,0.42,0.91,27.43,81.44,98.11,1.35
2001,8,17,6.08,4.31,2.65,15.45,0.41,0.69,28.07,78.88,98.1,0.99
2001,8,18,5.43,3.1,3.11,14.38,0.39,1.07,28.05,81.69,98.1,1.59
2001,8,19,5.95,4.21,2.7,15.56,0.45,0.95,28.22,83.31,98.15,1.44
2001,8,20,5.18,2.75,3.06,13.13,0.38,0.92,28.58,80.19,98.29,1.34
2001,8,21,6.62,5.45,2.46,16.73,0.48,1.32,28.19,77.19,98.25,2.09
2001,8,22,6.31,4.59,2.82,15.75,0.46,1.56,27.73,79.19,98.07,2.42
2001,8,23,6.57,5.64,2.32,16.36,0.48,1.52,28.22,80.12,97.94,2.34
2001,8,24,5.88,3.92,2.92,14.87,0.41,1.59,28.65,85.56,97.83,2.36
2001,8,25,2.39,0.81,1.79,6.94,0.2,1.74,26.77,92.62,97.91,2.6
2001,8,26,5.25,3.1,2.77,13.84,0.41,1.52,26.12,93.38,98.01,2.26
2001,8,27,4.55,1.89,3.08,11.58,0.32,2.68,26.05,90.19,98.03,3.77
2001,8,28,5.31,2.76,3.02,14.55,0.42,3.1,26.21,87.88,97.91,4.37
2001,8,29,4.6,1.8,3.15,12.98,0.38,4.89,26.58,86.25,97.73,6.87
2001,8,30,1.87,0.64,1.41,6.52,0.2,6.42,25.67,90.88,97.54,9.04
2001,8,31,0.57,0.27,0.41,2.22,0.06,6.73,24.47,93.62,97.33,9.55
2001,9,1,2.39,0.79,1.82,7.92,0.23,5.99,24.34,93.38,97.65,8.48
2001,9,2,1.97,0.67,1.49,6.61,0.2,5.23,23.46,92.06,98.02,7.36
2001,9,3,1.99,0.71,1.5,6.78,0.2,5.17,24.19,90.44,98.18,7.28
2001,9,4,0.87,0.38,0.61,3.19,0.09,6.14,24.77,93.38,98.01,8.66
2001,9,5,1.66,0.58,1.26,5.71,0.17,5.13,24.86,95.19,97.95,7.36
2001,9,6,1.78,0.65,1.32,6.09,0.18,3.58,25.39,90.88,98.27,5.05
2001,9,7,3.99,1.71,2.74,11.49,0.32,2.39,26.54,88.5,98.32,3.41
2001,9,8,4.51,2.06,3.03,12.32,0.34,2.18,27.16,89.06,98.34,3.25
2001,9,9,4.26,2.01,2.71,10.95,0.3,2.7,25.68,87.38,98.44,3.91
2001,9,10,5.18,3.38,2.58,13.16,0.36,3.26,24.65,85.44,98.51,4.65
2001,9,11,3.57,1.48,2.51,9.92,0.27,3.78,24.56,88.25,98.5,5.34
2001,9,12,5.23,3.59,2.6,13.59,0.39,2.45,26.0,86.81,98.61,3.47
2001,9,13,5.51,3.52,2.87,13.48,0.37,1.36,26.44,86.38,98.51,1.98
2001,9,14,5.37,3.07,3.02,12.52,0.33,1.02,26.91,82.56,98.57,1.55
2001,9,15,5.42,3.3,2.92,12.39,0.32,1.13,27.3,81.81,98.55,1.83
2001,9,16,4.99,2.69,3.01,11.35,0.3,1.05,27.75,80.5,98.52,1.74
2001,9,17,5.35,3.09,3.02,12.24,0.32,1.14,27.8,81.5,98.42,1.83
2001,9,18,5.01,2.78,2.9,12.12,0.32,0.91,27.72,82.5,98.38,1.52
2001,9,19,5.38,2.99,3.1,13.23,0.36,0.9,27.45,82.5,98.39,1.43
2001,9,20,5.1,2.88,2.97,12.43,0.34,1.89,26.64,84.0,98.51,2.81
2001,9,21,4.3,2.22,2.71,10.98,0.3,3.16,24.63,87.5,98.63,4.46
2001,9,22,2.86,0.99,2.18,8.6,0.24,3.05,24.47,93.31,98.77,4.34
2001,9,23,5.37,3.48,2.78,13.93,0.38,2.74,24.31,87.75,98.84,3.95
