-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2001 through 04/01/2024 
Location: Latitude  23.7469   Longitude 109.2217 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 153.87 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA         CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB         CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PS                     MERRA-2 Surface Pressure (kPa) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,WS2M,T2M,RH2M,PS,WS10M
2001,3,19,0.91,0.38,0.67,2.78,0.08,2.15,22.37,86.19,99.49,3.02
2001,3,20,3.56,1.43,2.57,8.73,0.25,3.27,19.68,77.69,99.56,4.7
2001,3,21,6.32,6.39,1.7,14.48,0.41,2.08,20.77,70.69,99.24,3.05
2001,3,22,3.88,1.78,2.58,8.91,0.25,3.86,23.42,80.25,98.92,5.33
2001,3,23,3.23,1.26,2.42,8.2,0.23,4.06,25.01,79.19,98.8,5.64
2001,3,24,2.96,1.03,2.23,6.66,0.18,2.99,25.12,81.44,98.74,4.17
2001,3,25,3.33,1.64,2.15,8.41,0.24,4.96,19.76,70.94,99.15,6.79
2001,3,26,1.93,0.75,1.47,4.73,0.12,1.61,17.83,75.06,99.14,2.22
2001,3,27,2.55,0.94,1.9,6.59,0.17,1.78,19.75,74.88,99.02,2.7
2001,3,28,3.9,1.61,2.68,9.11,0.23,2.88,19.84,73.38,99.35,4.05
2001,3,29,6.72,7.01,1.6,15.71,0.38,3.12,16.67,62.5,99.7,4.34
2001,3,30,4.45,2.86,2.43,9.72,0.23,2.3,20.14,72.0,99.49,3.38
2001,3,31,1.38,0.49,1.05,3.75,0.09,2.12,21.7,82.5,99.73,2.9
2001,4,1,1.5,0.52,1.15,4.12,0.11,3.48,21.56,83.19,99.62,4.77
2001,4,2,2.0,0.67,1.53,5.71,0.16,4.15,23.24,80.25,99.17,5.74
2001,4,3,4.23,1.73,2.95,10.55,0.29,2.86,24.53,81.81,99.03,3.91
2001,4,4,1.8,0.62,1.39,4.91,0.13,3.39,20.63,83.25,99.41,4.6
2001,4,5,2.83,0.94,2.16,7.45,0.2,2.08,21.63,81.06,99.48,2.84
2001,4,6,2.02,0.67,1.56,5.51,0.15,1.31,23.33,82.38,99.46,1.9
2001,4,7,1.95,0.66,1.5,5.06,0.14,2.74,24.44,83.12,99.15,3.81
2001,4,8,4.3,1.78,2.99,9.74,0.27,2.55,26.14,78.19,98.63,3.67
2001,4,9,3.26,1.11,2.44,6.64,0.18,2.66,27.35,80.19,98.79,3.8
2001,4,10,2.32,0.8,1.76,5.01,0.14,5.99,21.37,65.94,99.65,8.34
2001,4,11,2.49,0.84,1.91,5.82,0.16,5.91,14.24,57.06,100.36,8.15
2001,4,12,5.33,2.9,3.02,11.57,0.32,2.2,16.18,51.06,100.01,2.98
2001,4,13,4.54,2.2,2.87,10.0,0.27,1.41,19.7,60.75,99.7,2.1
2001,4,14,1.83,0.65,1.39,4.4,0.12,1.56,21.27,75.06,100.03,2.39
2001,4,15,1.39,0.52,1.05,3.88,0.11,1.17,22.0,78.94,99.84,1.78
2001,4,16,1.52,0.57,1.14,4.61,0.13,1.59,23.11,82.12,99.44,2.19
2001,4,17,1.72,0.62,1.29,5.16,0.15,1.49,24.04,81.25,99.13,2.13
2001,4,18,2.87,1.04,2.09,7.45,0.21,3.25,26.3,79.12,98.76,4.54
2001,4,19,3.47,1.42,2.52,9.34,0.26,4.12,27.75,75.75,98.51,5.74
2001,4,20,4.89,2.53,2.94,11.99,0.32,3.84,28.4,75.69,98.26,5.4
2001,4,21,2.46,0.82,1.88,6.48,0.18,4.36,22.33,76.62,98.82,6.03
2001,4,22,1.93,0.77,1.41,5.45,0.16,3.9,16.62,77.62,99.47,5.33
2001,4,23,1.71,0.63,1.26,4.91,0.14,2.45,19.01,87.19,99.43,3.41
2001,4,24,1.61,0.61,1.19,4.59,0.12,3.22,20.07,87.0,99.58,4.47
2001,4,25,1.82,0.64,1.38,4.84,0.12,2.7,18.91,82.12,99.68,3.78
2001,4,26,2.3,0.75,1.75,6.52,0.18,2.23,22.0,84.25,99.52,3.15
2001,4,27,1.8,0.62,1.38,5.04,0.13,4.62,24.9,82.25,99.08,6.53
2001,4,28,2.75,0.91,2.09,7.43,0.2,3.93,26.19,81.25,98.83,5.59
2001,4,29,5.66,3.93,2.44,14.31,0.4,3.2,26.54,80.31,98.91,4.62
2001,4,30,4.01,1.67,2.81,8.85,0.23,3.23,25.2,85.38,99.28,4.61
2001,5,1,4.45,1.67,3.17,11.16,0.3,3.32,20.92,80.19,99.54,4.84
2001,5,2,3.2,1.05,2.42,8.12,0.22,1.11,21.62,81.5,99.22,1.84
2001,5,3,2.62,0.89,1.95,7.45,0.21,1.61,23.73,85.81,99.2,2.43
2001,5,4,1.86,0.65,1.41,5.8,0.17,2.78,25.32,89.12,99.23,4.05
2001,5,5,3.09,1.19,2.28,8.98,0.26,2.99,25.97,86.38,99.04,4.31
2001,5,6,4.63,2.63,2.77,12.5,0.36,3.31,26.97,85.0,98.82,4.74
2001,5,7,5.27,2.49,3.36,13.74,0.4,2.56,27.65,83.0,98.7,3.68
2001,5,8,2.31,0.77,1.74,6.92,0.2,3.49,23.55,83.81,98.82,4.93
2001,5,9,3.3,1.29,2.34,8.95,0.26,3.62,22.01,81.75,99.05,5.17
2001,5,10,5.84,3.86,3.01,14.32,0.38,3.18,19.87,75.94,99.45,4.66
2001,5,11,6.62,4.98,2.67,16.53,0.45,1.82,22.52,72.19,99.39,2.86
2001,5,12,6.91,5.57,2.49,17.1,0.46,1.89,24.33,73.38,99.19,2.96
2001,5,13,6.85,5.32,2.67,16.64,0.45,1.05,25.83,68.75,99.0,1.6
2001,5,14,5.64,2.99,3.46,13.54,0.37,1.35,26.3,70.88,99.1,2.07
2001,5,15,1.87,0.65,1.39,5.16,0.15,2.34,24.83,82.06,99.41,3.33
2001,5,16,2.23,0.74,1.67,6.38,0.18,2.41,24.45,85.25,99.43,3.42
2001,5,17,1.55,0.61,1.11,5.02,0.14,2.41,25.12,91.12,99.1,3.51
2001,5,18,2.47,0.98,1.73,7.38,0.21,3.56,25.3,85.75,98.84,5.23
2001,5,19,6.23,3.91,3.03,15.84,0.44,1.74,25.91,74.5,98.82,2.45
2001,5,20,5.61,2.98,3.19,14.6,0.42,1.1,27.28,76.75,98.61,1.7
2001,5,21,2.7,1.09,1.96,7.62,0.2,1.98,27.03,88.56,98.4,2.85
2001,5,22,6.35,4.21,3.02,15.8,0.42,1.33,27.88,74.75,98.53,1.95
2001,5,23,6.29,3.71,3.38,15.03,0.38,1.37,27.98,74.69,98.54,2.14
2001,5,24,4.75,1.96,3.21,12.76,0.36,1.73,26.48,91.69,98.51,2.72
2001,5,25,2.09,0.76,1.54,6.37,0.18,1.66,26.46,91.5,98.64,2.54
2001,5,26,4.07,1.73,2.67,10.7,0.29,1.95,25.83,91.62,98.9,2.87
2001,5,27,3.11,1.11,2.27,8.49,0.23,2.1,25.15,88.25,99.07,3.1
2001,5,28,2.41,0.8,1.83,6.2,0.16,2.23,24.48,82.94,98.95,3.25
2001,5,29,3.29,1.08,2.46,9.02,0.25,2.24,24.92,85.06,98.74,3.22
2001,5,30,5.81,3.43,3.14,15.11,0.43,2.92,24.57,80.06,98.88,4.27
2001,5,31,5.63,2.85,3.36,14.79,0.44,1.98,24.44,77.12,99.09,3.01
2001,6,1,1.51,0.57,1.12,4.66,0.13,2.25,24.68,86.5,99.2,3.34
2001,6,2,1.82,0.62,1.38,5.73,0.16,1.27,25.73,84.31,99.17,1.81
2001,6,3,2.08,0.7,1.56,6.34,0.18,2.02,25.44,91.62,99.09,3.01
2001,6,4,4.15,1.88,2.72,11.43,0.33,2.3,24.58,84.0,98.83,3.35
2001,6,5,6.31,3.98,3.16,15.67,0.44,1.15,25.71,77.62,98.74,1.73
2001,6,6,2.75,0.9,2.07,8.09,0.23,2.4,26.08,87.5,98.6,3.52
2001,6,7,1.93,0.65,1.45,5.62,0.16,3.37,26.02,93.25,98.48,4.92
2001,6,8,1.49,0.53,1.11,4.62,0.13,3.77,25.81,94.19,98.43,5.55
2001,6,9,4.65,1.66,3.33,12.93,0.38,3.67,26.51,91.94,98.49,5.41
2001,6,10,1.8,0.62,1.35,5.3,0.15,2.43,26.1,94.44,98.54,3.66
2001,6,11,2.23,0.75,1.67,6.68,0.19,1.2,24.9,91.31,98.68,1.88
2001,6,12,4.11,1.45,2.96,11.18,0.33,1.8,26.9,89.0,98.61,2.66
2001,6,13,3.77,1.63,2.58,10.48,0.3,2.26,24.76,89.56,98.46,3.38
2001,6,14,6.88,5.03,2.9,16.68,0.44,0.92,26.13,79.0,98.62,1.49
2001,6,15,7.25,5.93,2.65,17.43,0.46,1.53,25.76,81.19,98.59,2.55
2001,6,16,6.45,4.09,3.23,16.16,0.44,2.16,26.19,86.69,98.56,3.27
2001,6,17,6.03,3.13,3.74,15.52,0.44,2.66,26.93,88.0,98.64,4.02
2001,6,18,5.0,2.1,3.42,13.3,0.38,2.84,27.5,88.12,98.48,4.18
2001,6,19,4.76,1.63,3.49,12.8,0.37,2.3,27.58,90.06,98.21,3.46
2001,6,20,5.1,1.98,3.55,13.73,0.41,1.62,27.92,88.25,98.24,2.51
2001,6,21,4.74,1.96,3.18,12.82,0.38,1.32,28.27,85.5,98.45,2.0
2001,6,22,3.56,1.18,2.68,10.38,0.31,2.09,27.08,86.44,98.62,3.09
2001,6,23,6.19,3.96,3.08,15.92,0.46,1.53,26.83,86.25,98.58,2.34
2001,6,24,5.07,2.49,3.12,13.29,0.4,0.98,28.9,79.94,98.59,1.52
2001,6,25,3.55,1.18,2.65,10.32,0.3,0.8,27.96,85.69,98.53,1.41
2001,6,26,4.64,2.1,3.2,12.38,0.34,1.98,27.76,87.19,98.33,2.98
2001,6,27,2.88,0.98,2.15,8.53,0.25,4.8,26.9,88.44,98.33,7.02
2001,6,28,4.52,1.69,3.27,12.61,0.38,3.34,26.65,91.25,98.59,4.94
2001,6,29,6.0,3.07,3.7,16.06,0.48,2.77,27.69,87.12,98.75,4.1
2001,6,30,6.25,4.23,3.15,16.61,0.47,1.35,27.89,85.12,98.72,2.12
2001,7,1,5.21,2.76,3.13,14.42,0.43,2.2,27.22,87.81,98.5,3.38
2001,7,2,1.19,0.48,0.88,3.95,0.12,6.64,25.78,91.25,98.01,9.81
2001,7,3,2.37,0.82,1.78,7.34,0.23,4.46,26.35,90.81,98.43,6.63
2001,7,4,6.19,5.05,2.58,16.41,0.46,1.55,27.56,83.69,98.43,2.41
2001,7,5,7.16,6.77,2.14,18.41,0.52,2.84,28.37,83.06,97.9,4.3
2001,7,6,4.24,1.89,2.84,11.86,0.35,4.52,28.05,87.88,97.59,6.73
2001,7,7,1.48,0.55,1.1,4.78,0.15,5.18,26.0,94.75,97.55,7.66
2001,7,8,4.9,1.88,3.42,13.23,0.4,3.1,27.13,93.0,98.71,4.69
2001,7,9,5.5,3.38,3.16,14.92,0.41,1.69,27.33,88.25,98.99,2.62
2001,7,10,6.14,4.67,2.73,16.22,0.45,1.7,27.54,87.31,98.88,2.61
2001,7,11,6.09,4.55,2.79,15.9,0.45,1.95,28.05,87.5,98.63,2.97
2001,7,12,5.71,2.83,3.59,14.3,0.39,1.8,28.34,87.94,98.4,2.74
2001,7,13,4.83,1.73,3.57,12.11,0.34,1.96,27.76,90.56,98.36,2.98
2001,7,14,2.47,0.92,1.85,6.54,0.18,1.96,26.94,90.94,98.6,2.96
2001,7,15,3.04,1.03,2.3,8.65,0.24,2.23,25.44,95.25,98.62,3.48
2001,7,16,2.81,0.96,2.08,8.12,0.24,1.45,26.15,90.12,98.6,2.24
2001,7,17,3.54,1.25,2.57,9.54,0.27,1.15,26.71,88.88,98.27,1.76
2001,7,18,5.34,2.09,3.75,13.38,0.38,0.82,26.83,83.81,98.32,1.39
2001,7,19,5.52,2.84,3.37,13.05,0.36,0.59,27.99,78.25,98.51,1.02
2001,7,20,5.23,2.77,3.14,13.15,0.37,1.34,27.51,86.5,98.49,2.08
2001,7,21,3.98,2.23,2.28,10.96,0.3,1.75,26.6,89.31,98.67,2.66
2001,7,22,4.09,1.87,2.76,11.51,0.34,2.2,26.5,90.75,98.84,3.34
2001,7,23,5.67,3.63,3.04,15.13,0.44,1.77,27.01,88.38,98.85,2.7
2001,7,24,6.68,5.97,2.31,17.27,0.49,1.14,28.02,84.62,98.6,1.86
2001,7,25,6.22,4.4,2.75,15.93,0.45,1.45,28.13,85.5,98.6,2.28
2001,7,26,2.62,0.9,1.97,7.7,0.23,4.1,26.79,89.94,98.37,6.16
2001,7,27,2.82,1.19,1.93,8.21,0.26,4.21,26.76,91.25,98.49,6.23
2001,7,28,5.11,2.75,3.14,13.24,0.38,2.38,27.19,89.69,98.65,3.57
2001,7,29,5.66,3.6,2.9,15.29,0.44,2.0,27.65,87.62,98.65,3.02
2001,7,30,5.43,3.62,2.78,14.3,0.41,2.05,27.71,88.56,98.64,3.1
2001,7,31,5.49,3.51,2.93,14.38,0.41,2.0,28.12,88.0,98.58,3.04
2001,8,1,0.76,0.38,0.57,2.37,0.06,1.25,27.17,90.56,98.49,2.01
2001,8,2,1.09,0.47,0.79,3.39,0.09,1.83,25.51,94.25,98.69,2.86
2001,8,3,3.4,1.16,2.53,9.55,0.29,1.64,25.76,90.19,99.17,2.56
2001,8,4,6.67,5.23,2.69,16.68,0.47,1.08,27.73,81.19,99.36,1.62
2001,8,5,6.43,4.75,2.87,16.15,0.45,1.22,27.98,84.31,99.18,2.0
2001,8,6,6.16,4.74,2.53,15.6,0.45,1.3,27.64,87.06,98.97,2.11
2001,8,7,6.75,5.7,2.61,17.15,0.49,1.43,27.83,86.44,98.74,2.3
2001,8,8,6.16,4.07,3.13,15.13,0.43,1.06,28.74,81.5,98.82,1.71
2001,8,9,5.43,2.63,3.46,13.34,0.38,0.83,29.26,79.62,98.95,1.37
2001,8,10,5.46,3.18,3.09,13.69,0.39,2.02,27.71,87.38,98.94,3.14
2001,8,11,4.48,1.97,2.97,12.23,0.38,2.22,26.76,90.94,99.05,3.38
2001,8,12,1.8,0.68,1.33,5.59,0.17,2.12,26.48,91.12,99.02,3.21
2001,8,13,4.13,1.55,2.97,11.12,0.33,0.94,25.61,92.38,99.07,1.55
2001,8,14,5.08,2.43,3.25,12.75,0.36,0.93,26.95,85.44,99.07,1.53
2001,8,15,3.7,1.32,2.71,10.02,0.29,0.91,27.05,84.69,98.88,1.41
2001,8,16,5.75,3.55,3.02,14.16,0.38,1.12,27.2,84.88,98.66,1.77
2001,8,17,5.45,3.5,2.91,13.49,0.35,1.11,27.96,82.0,98.65,1.7
2001,8,18,6.43,5.06,2.67,15.88,0.43,1.41,28.09,81.69,98.65,2.13
2001,8,19,5.96,4.23,2.78,15.14,0.44,1.15,28.55,81.19,98.7,1.79
2001,8,20,5.19,3.24,2.84,12.99,0.37,1.44,28.69,81.75,98.81,2.31
2001,8,21,6.05,4.37,2.76,14.22,0.4,1.1,29.02,79.12,98.75,1.76
2001,8,22,6.41,5.3,2.33,15.16,0.43,1.31,28.44,77.25,98.56,2.16
2001,8,23,4.89,1.9,3.49,11.05,0.31,1.3,28.44,80.56,98.45,2.1
2001,8,24,5.6,3.42,2.95,13.58,0.38,1.16,28.58,82.25,98.36,1.88
2001,8,25,3.8,1.35,2.74,9.61,0.27,1.3,26.8,93.0,98.46,2.02
2001,8,26,3.09,1.06,2.32,8.27,0.23,2.07,27.2,86.56,98.61,3.11
2001,8,27,3.27,1.18,2.39,8.36,0.23,2.85,25.71,85.31,98.62,4.23
2001,8,28,4.76,2.62,2.82,11.98,0.34,2.94,26.52,82.69,98.51,4.34
2001,8,29,3.98,1.74,2.73,10.7,0.31,4.16,26.69,83.5,98.33,6.13
2001,8,30,2.65,0.89,2.01,7.77,0.23,4.23,26.22,87.38,98.24,6.23
2001,8,31,1.46,0.54,1.09,4.73,0.15,5.26,25.15,92.06,98.17,7.73
2001,9,1,1.87,0.68,1.4,5.94,0.19,4.6,25.54,88.81,98.36,6.76
2001,9,2,1.87,0.68,1.4,5.81,0.17,3.95,24.02,87.88,98.65,5.84
2001,9,3,1.47,0.57,1.12,4.55,0.12,4.27,24.44,87.19,98.87,6.29
2001,9,4,1.75,0.63,1.33,5.58,0.17,3.99,25.69,87.81,98.82,5.88
2001,9,5,2.84,1.04,2.12,8.08,0.23,2.48,24.58,91.19,98.8,3.78
2001,9,6,3.49,1.42,2.47,9.37,0.27,2.28,25.53,87.62,98.87,3.55
2001,9,7,3.65,1.59,2.53,9.76,0.27,2.09,27.44,83.69,98.88,3.25
2001,9,8,3.68,1.52,2.66,9.01,0.24,2.11,27.37,82.69,98.93,3.36
2001,9,9,5.09,3.27,2.71,11.8,0.32,2.49,25.43,79.62,99.05,3.84
2001,9,10,5.64,3.93,2.75,12.91,0.34,2.59,24.61,78.25,99.12,3.98
2001,9,11,5.34,3.84,2.51,12.45,0.33,2.52,24.79,80.75,99.15,3.9
2001,9,12,4.22,1.89,2.81,9.79,0.27,1.46,26.12,76.81,99.2,2.26
2001,9,13,4.89,2.59,2.98,10.91,0.28,1.19,27.2,73.94,99.05,1.8
2001,9,14,4.96,3.05,2.8,11.07,0.28,0.62,28.16,71.75,99.09,0.93
2001,9,15,4.12,1.81,2.84,9.11,0.23,1.11,28.3,73.06,99.07,1.67
2001,9,16,5.0,2.7,3.03,11.08,0.29,1.02,28.53,71.44,99.04,1.49
2001,9,17,5.23,2.76,3.27,12.05,0.32,1.16,28.12,72.69,98.95,1.73
2001,9,18,3.76,1.62,2.63,9.2,0.24,0.98,28.22,75.31,98.91,1.54
2001,9,19,4.84,2.67,2.9,10.83,0.28,1.42,27.33,76.56,98.95,2.31
2001,9,20,5.14,3.34,2.74,11.63,0.3,2.7,26.56,80.56,99.1,4.04
2001,9,21,0.94,0.41,0.72,2.83,0.08,4.29,23.88,87.5,99.2,6.3
2001,9,22,3.48,1.34,2.6,9.34,0.25,3.3,24.22,87.56,99.47,4.83
2001,9,23,5.77,4.86,2.26,14.19,0.38,2.38,24.32,81.44,99.43,3.63
