-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2001 through 04/01/2024 
Location: Latitude  24.6933   Longitude 108.0829 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 410.71 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA         CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB         CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PS                     MERRA-2 Surface Pressure (kPa) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,WS2M,T2M,RH2M,PS,WS10M
2001,3,12,5.3,3.6,2.68,12.2,0.31,2.32,14.67,66.62,97.32,3.31
2001,3,13,1.7,0.65,1.28,5.04,0.14,2.88,16.55,71.0,96.87,3.98
2001,3,14,1.26,0.52,0.94,3.94,0.11,3.3,19.77,82.25,96.66,4.66
2001,3,15,1.61,0.59,1.22,4.87,0.14,3.5,21.49,84.81,96.47,4.88
2001,3,16,4.12,2.73,2.26,10.54,0.31,4.15,23.24,77.31,96.0,5.84
2001,3,17,1.68,0.59,1.29,4.8,0.14,3.17,17.09,77.88,96.54,4.47
2001,3,18,2.05,0.69,1.57,5.69,0.16,1.41,16.07,78.38,96.76,2.12
2001,3,19,1.68,0.6,1.27,4.95,0.14,1.78,19.84,86.94,96.52,2.54
2001,3,20,4.43,2.18,2.88,10.41,0.29,2.62,18.47,73.56,96.66,3.73
2001,3,21,6.04,5.44,2.0,14.02,0.38,2.8,20.22,72.0,96.21,3.91
2001,3,22,3.4,1.41,2.4,7.91,0.21,3.87,23.19,79.81,95.83,5.46
2001,3,23,3.78,1.43,2.79,9.59,0.27,3.98,24.61,78.06,95.73,5.6
2001,3,24,3.18,1.04,2.43,7.09,0.2,3.19,23.49,77.44,95.8,4.42
2001,3,25,4.86,3.53,2.22,11.58,0.32,3.94,17.23,71.38,96.37,5.53
2001,3,26,2.28,0.86,1.67,5.88,0.16,1.66,16.45,73.19,96.2,2.48
2001,3,27,4.81,2.63,2.85,11.41,0.29,1.07,18.44,75.19,96.12,1.7
2001,3,28,2.61,0.97,1.97,6.55,0.16,2.78,17.37,75.12,96.49,3.93
2001,3,29,6.87,7.39,1.56,15.75,0.37,2.3,14.16,65.88,96.79,3.31
2001,3,30,3.4,1.51,2.27,8.0,0.2,2.45,18.39,72.38,96.48,3.52
2001,3,31,1.27,0.45,0.97,3.62,0.09,2.11,20.15,84.56,96.78,2.93
2001,4,1,1.14,0.44,0.87,3.19,0.08,3.06,18.87,85.88,96.65,4.24
2001,4,2,1.92,0.66,1.47,5.54,0.15,4.43,22.63,81.69,96.11,6.2
2001,4,3,3.0,1.11,2.18,7.98,0.22,3.2,22.88,79.38,96.12,4.43
2001,4,4,2.03,0.68,1.56,5.6,0.15,2.61,18.74,80.31,96.59,3.66
2001,4,5,2.22,0.72,1.71,6.15,0.16,1.67,19.09,82.38,96.57,2.38
2001,4,6,3.57,1.4,2.54,8.86,0.23,1.0,20.77,83.38,96.59,1.58
2001,4,7,1.56,0.53,1.2,4.21,0.12,3.09,22.51,84.25,96.18,4.38
2001,4,8,4.42,1.86,3.04,9.88,0.27,1.87,23.77,75.56,95.75,2.84
2001,4,9,2.28,0.75,1.76,5.02,0.13,2.23,24.58,79.69,95.91,3.26
2001,4,10,1.59,0.56,1.21,3.71,0.1,6.16,17.25,60.38,96.98,8.62
2001,4,11,3.69,1.32,2.74,8.09,0.23,4.23,12.68,64.94,97.49,5.98
2001,4,12,5.58,3.3,2.97,12.04,0.33,1.54,14.62,61.56,97.06,2.34
2001,4,13,4.39,1.78,3.08,9.78,0.27,1.57,18.26,57.88,96.71,2.3
2001,4,14,2.65,0.87,2.02,5.96,0.16,1.38,19.24,70.5,97.12,2.16
2001,4,15,1.43,0.52,1.08,3.99,0.11,1.45,19.0,78.56,96.95,2.16
2001,4,16,1.79,0.63,1.37,5.41,0.16,1.43,19.96,83.44,96.56,2.02
2001,4,17,1.98,0.68,1.5,5.9,0.16,2.02,21.47,82.38,96.21,2.8
2001,4,18,1.65,0.59,1.25,4.62,0.12,3.13,25.15,79.31,95.76,4.46
2001,4,19,3.61,1.33,2.69,9.74,0.27,3.43,26.67,75.88,95.5,4.92
2001,4,20,4.93,2.52,2.91,12.09,0.34,2.67,27.09,76.5,95.32,3.84
2001,4,21,2.38,0.81,1.81,6.33,0.18,4.72,18.48,74.88,96.1,6.56
2001,4,22,2.26,0.78,1.73,6.45,0.18,3.41,14.76,76.75,96.6,4.66
2001,4,23,1.7,0.64,1.27,5.01,0.14,1.63,17.95,84.25,96.53,2.25
2001,4,24,1.26,0.48,0.94,3.69,0.09,2.54,18.12,81.75,96.76,3.56
2001,4,25,2.21,0.77,1.67,5.89,0.15,2.27,17.97,77.62,96.78,3.17
2001,4,26,2.26,0.76,1.73,6.41,0.17,2.76,20.14,84.25,96.53,3.93
2001,4,27,1.66,0.58,1.26,4.77,0.12,5.42,24.61,79.69,95.99,7.72
2001,4,28,2.62,0.88,1.98,7.25,0.2,4.71,25.84,79.12,95.77,6.73
2001,4,29,6.77,5.82,2.2,16.48,0.44,3.55,26.23,76.62,95.9,5.13
2001,4,30,2.76,0.91,2.09,6.64,0.18,3.53,23.41,78.94,96.47,5.09
2001,5,1,5.22,2.89,3.07,12.53,0.34,2.48,20.29,72.56,96.7,3.62
2001,5,2,4.02,1.32,3.01,9.73,0.27,1.66,20.2,80.38,96.29,2.48
2001,5,3,2.84,0.94,2.15,7.98,0.22,1.96,22.26,84.31,96.25,2.91
2001,5,4,2.78,0.95,2.07,8.17,0.24,3.39,24.67,82.06,96.22,4.92
2001,5,5,3.21,1.2,2.37,9.33,0.27,2.43,25.44,83.12,96.07,3.53
2001,5,6,4.85,2.16,3.24,13.11,0.38,2.79,26.6,81.12,95.84,4.08
2001,5,7,4.34,1.63,3.07,11.8,0.35,2.38,25.59,83.62,95.84,3.43
2001,5,8,2.26,0.76,1.71,6.75,0.2,2.25,20.99,85.19,96.07,3.22
2001,5,9,3.47,1.36,2.48,9.39,0.27,3.51,20.39,76.62,96.3,5.08
2001,5,10,6.6,4.73,2.98,16.01,0.42,2.54,18.94,69.31,96.63,3.73
2001,5,11,5.92,3.98,2.86,14.98,0.39,1.38,21.6,68.38,96.56,2.17
2001,5,12,7.06,5.94,2.26,17.48,0.46,1.79,22.83,67.69,96.39,2.82
2001,5,13,6.42,4.38,2.96,15.84,0.42,0.73,24.35,66.06,96.16,1.25
2001,5,14,5.2,2.22,3.39,12.88,0.36,1.47,23.25,76.44,96.32,2.3
2001,5,15,2.2,0.83,1.62,5.84,0.16,2.8,21.57,82.44,96.67,4.06
2001,5,16,2.54,0.86,1.91,7.02,0.2,1.91,21.48,84.5,96.66,2.77
2001,5,17,1.47,0.55,1.1,4.89,0.13,1.62,22.1,92.44,96.29,2.38
2001,5,18,3.78,1.76,2.35,10.45,0.3,3.27,23.7,77.56,96.14,4.85
2001,5,19,6.71,4.65,3.08,16.82,0.47,1.33,24.31,68.0,96.0,1.98
2001,5,20,5.43,2.88,3.13,14.12,0.41,1.17,25.92,72.94,95.75,1.84
2001,5,21,4.78,2.48,2.91,12.88,0.38,0.95,25.92,85.75,95.56,1.49
2001,5,22,6.3,3.83,3.34,15.41,0.41,1.23,25.69,70.38,95.72,1.98
2001,5,23,5.87,3.54,3.17,14.11,0.34,1.44,26.32,69.81,95.72,2.2
2001,5,24,4.29,1.67,3.0,11.76,0.33,1.66,25.38,90.81,95.65,2.55
2001,5,25,2.75,0.93,2.07,8.33,0.23,2.01,25.26,92.12,95.74,2.96
2001,5,26,1.85,0.63,1.37,5.59,0.16,2.24,24.62,88.69,96.12,3.32
2001,5,27,1.48,0.53,1.1,4.47,0.12,3.41,20.19,87.38,96.39,4.96
2001,5,28,2.2,0.74,1.66,5.73,0.15,1.95,21.92,82.31,96.18,2.86
2001,5,29,2.11,0.73,1.57,6.26,0.18,1.5,22.37,83.75,95.97,2.31
2001,5,30,6.83,5.11,2.88,16.86,0.45,2.25,22.3,78.38,96.12,3.47
2001,5,31,6.18,3.52,3.4,15.98,0.45,1.97,22.67,76.62,96.31,3.13
2001,6,1,1.44,0.56,1.07,4.41,0.12,2.37,22.16,85.56,96.38,3.45
2001,6,2,1.83,0.64,1.36,5.7,0.17,1.52,22.77,87.69,96.33,2.18
2001,6,3,1.98,0.67,1.49,6.11,0.17,1.49,22.84,85.44,96.24,2.22
2001,6,4,5.62,3.21,3.01,14.8,0.42,1.3,23.83,77.0,96.01,1.94
2001,6,5,5.77,2.74,3.78,14.38,0.38,1.07,24.49,75.69,95.89,1.73
2001,6,6,3.73,1.23,2.76,10.2,0.3,1.47,25.3,77.81,95.8,2.19
2001,6,7,2.32,0.79,1.73,6.7,0.2,1.51,25.77,88.94,95.6,2.27
2001,6,8,2.15,0.77,1.63,6.15,0.16,3.12,25.28,92.06,95.43,4.63
2001,6,9,3.39,1.18,2.54,9.78,0.28,2.89,25.77,92.62,95.51,4.29
2001,6,10,2.16,0.76,1.57,6.31,0.19,1.85,24.77,89.19,95.64,2.79
2001,6,11,3.73,1.24,2.8,10.3,0.29,1.17,25.58,81.81,95.82,1.88
2001,6,12,2.83,0.95,2.11,8.17,0.23,1.27,25.23,88.88,95.76,1.91
2001,6,13,6.82,4.88,3.05,16.78,0.45,2.47,25.28,78.06,95.67,3.61
2001,6,14,7.28,6.21,2.54,17.51,0.45,1.23,25.43,74.25,95.74,1.94
2001,6,15,7.38,6.19,2.55,17.77,0.48,2.16,24.94,79.44,95.68,3.43
2001,6,16,6.57,4.29,3.41,16.42,0.45,2.74,25.48,84.19,95.62,4.09
2001,6,17,5.15,2.09,3.59,13.63,0.39,3.2,26.54,85.62,95.68,4.71
2001,6,18,4.58,1.86,3.19,12.45,0.36,2.83,26.71,87.31,95.54,4.21
2001,6,19,3.28,1.1,2.47,9.49,0.28,2.03,26.65,89.69,95.31,3.1
2001,6,20,2.7,0.94,2.0,8.02,0.24,1.13,26.01,91.5,95.39,1.86
2001,6,21,2.29,0.8,1.71,6.99,0.2,2.47,23.82,90.44,95.71,3.7
2001,6,22,3.5,1.43,2.53,9.99,0.29,1.85,23.61,86.25,95.91,2.77
2001,6,23,6.5,4.44,3.11,16.58,0.48,1.38,26.05,82.0,95.79,2.14
2001,6,24,5.21,2.35,3.48,13.61,0.4,1.25,27.17,83.5,95.77,1.91
2001,6,25,4.1,1.39,3.04,11.58,0.35,0.82,26.26,84.44,95.73,1.29
2001,6,26,4.99,2.16,3.43,13.23,0.38,1.36,26.58,84.44,95.56,2.07
2001,6,27,3.43,1.26,2.55,9.84,0.28,2.75,26.25,87.12,95.58,4.05
2001,6,28,3.29,1.32,2.33,9.52,0.28,4.16,25.71,88.81,95.65,6.12
2001,6,29,3.68,1.62,2.6,10.56,0.31,2.38,26.46,88.38,95.86,3.58
2001,6,30,6.45,4.36,3.3,17.05,0.49,1.6,26.58,84.44,95.88,2.47
2001,7,1,5.95,3.85,3.21,15.96,0.46,1.31,26.58,84.69,95.74,2.02
2001,7,2,2.19,0.78,1.62,6.96,0.22,4.27,25.05,90.06,95.48,6.39
2001,7,3,1.06,0.5,0.75,3.55,0.11,4.37,24.75,92.75,95.61,6.49
2001,7,4,5.54,3.44,3.19,14.98,0.43,1.85,26.43,83.5,95.65,2.73
2001,7,5,7.25,6.93,2.34,18.38,0.51,2.34,27.42,81.62,95.24,3.66
2001,7,6,4.48,2.01,2.95,12.46,0.36,3.97,27.52,81.81,95.06,5.98
2001,7,7,1.52,0.62,1.12,4.86,0.15,6.15,25.48,91.44,94.73,9.13
2001,7,8,3.03,1.19,2.22,8.59,0.25,3.73,26.41,90.75,95.79,5.56
2001,7,9,5.52,3.37,3.18,14.93,0.42,1.79,26.22,87.94,96.12,2.77
2001,7,10,6.16,3.97,3.4,16.17,0.45,1.86,26.33,87.31,95.99,2.91
2001,7,11,6.38,4.33,3.25,16.59,0.47,1.92,27.39,86.0,95.73,2.95
2001,7,12,5.65,3.24,3.33,14.16,0.38,1.3,27.9,85.0,95.52,2.1
2001,7,13,5.61,2.43,3.74,13.86,0.39,1.38,27.15,88.5,95.48,2.19
2001,7,14,2.58,0.9,1.94,7.28,0.21,2.08,25.13,92.75,95.7,3.17
2001,7,15,2.49,0.89,1.86,7.27,0.21,1.46,25.07,89.31,95.8,2.27
2001,7,16,1.94,0.69,1.44,5.9,0.17,0.73,25.61,85.38,95.73,1.23
2001,7,17,4.69,1.86,3.26,11.9,0.33,1.38,26.21,85.94,95.48,2.06
2001,7,18,5.74,3.0,3.4,14.16,0.39,0.95,26.04,80.94,95.51,1.62
2001,7,19,5.49,2.29,3.79,12.82,0.35,0.99,26.37,81.69,95.67,1.66
2001,7,20,5.36,2.78,3.26,13.33,0.38,1.41,26.62,84.0,95.65,2.13
2001,7,21,5.06,2.56,3.01,13.65,0.41,1.27,25.98,87.88,95.84,1.97
2001,7,22,3.58,1.38,2.63,10.48,0.3,1.85,25.42,90.5,95.99,2.87
2001,7,23,4.8,2.3,3.17,13.25,0.39,1.6,25.82,87.94,95.98,2.48
2001,7,24,6.51,4.76,3.12,17.05,0.49,1.43,26.81,85.94,95.74,2.3
2001,7,25,5.9,3.04,3.69,15.11,0.43,1.29,26.8,86.25,95.79,2.05
2001,7,26,4.46,1.94,3.09,12.06,0.34,2.44,26.44,87.25,95.7,3.7
2001,7,27,3.22,1.14,2.41,9.34,0.27,4.28,25.44,91.75,95.52,6.36
2001,7,28,3.96,1.48,2.82,10.84,0.32,2.55,26.21,89.06,95.72,3.78
2001,7,29,4.79,2.39,2.99,13.18,0.38,1.86,26.52,87.81,95.75,2.84
2001,7,30,4.74,2.38,3.09,12.75,0.37,1.97,27.03,87.88,95.73,2.98
2001,7,31,4.94,1.84,3.53,13.31,0.39,1.8,27.01,88.94,95.69,2.82
2001,8,1,2.63,0.94,1.96,7.6,0.23,0.95,25.9,90.5,95.65,1.62
2001,8,2,1.81,0.68,1.36,5.46,0.15,2.24,23.55,92.69,95.92,3.5
2001,8,3,2.7,0.93,2.04,7.77,0.23,1.73,23.26,92.75,96.36,2.73
2001,8,4,6.34,4.81,2.77,16.08,0.45,0.91,26.1,82.06,96.56,1.43
2001,8,5,6.52,5.52,2.59,16.23,0.45,0.94,27.15,80.0,96.35,1.66
2001,8,6,5.91,3.49,3.36,14.89,0.43,1.56,26.36,87.94,96.09,2.52
2001,8,7,6.54,5.1,3.0,16.69,0.48,1.85,27.01,85.56,95.86,2.88
2001,8,8,6.0,3.55,3.36,14.9,0.42,1.07,27.51,83.0,95.97,1.74
2001,8,9,5.32,2.39,3.52,13.16,0.38,0.57,28.08,78.25,96.16,0.97
2001,8,10,5.38,2.32,3.64,13.66,0.39,1.23,26.13,89.69,96.17,2.02
2001,8,11,3.61,1.3,2.68,10.18,0.3,2.52,25.57,91.12,96.24,3.78
2001,8,12,1.14,0.5,0.83,3.71,0.11,2.92,23.74,93.62,96.23,4.36
2001,8,13,2.13,0.82,1.6,6.3,0.18,1.77,23.05,91.5,96.28,2.64
2001,8,14,3.75,1.29,2.8,9.94,0.28,0.87,25.09,85.56,96.25,1.45
2001,8,15,3.93,1.72,2.69,10.31,0.28,1.31,25.67,86.0,96.02,2.03
2001,8,16,5.4,2.78,3.31,13.45,0.35,0.95,26.18,83.06,95.84,1.53
2001,8,17,5.29,2.42,3.47,13.28,0.35,1.09,26.71,81.38,95.86,1.65
2001,8,18,5.51,3.39,3.08,13.88,0.38,1.4,26.44,82.38,95.87,2.17
2001,8,19,5.49,3.64,2.87,14.13,0.4,0.97,27.05,81.69,95.91,1.52
2001,8,20,5.59,3.73,2.89,13.79,0.38,1.01,27.82,78.69,96.03,1.6
2001,8,21,5.7,3.68,3.03,13.68,0.38,0.89,28.07,78.25,95.92,1.42
2001,8,22,6.07,4.16,2.94,14.54,0.41,1.51,27.31,81.81,95.71,2.47
2001,8,23,5.0,2.04,3.46,11.12,0.31,1.2,27.08,81.38,95.61,2.02
2001,8,24,4.03,1.45,2.95,10.41,0.3,1.59,26.3,88.56,95.54,2.49
2001,8,25,2.61,0.87,1.98,7.04,0.2,2.19,24.87,88.38,95.73,3.37
2001,8,26,2.18,0.73,1.68,6.12,0.17,2.28,25.24,84.56,95.89,3.51
2001,8,27,3.11,1.0,2.36,7.91,0.22,2.27,24.51,82.38,95.9,3.48
2001,8,28,3.24,1.41,2.28,8.61,0.23,2.26,24.69,83.25,95.8,3.46
2001,8,29,4.1,1.98,2.81,10.73,0.3,2.91,25.12,82.25,95.69,4.39
2001,8,30,2.27,0.76,1.72,6.68,0.2,3.45,24.96,83.88,95.63,5.13
2001,8,31,2.03,0.71,1.53,6.31,0.19,4.29,23.29,85.69,95.66,6.41
2001,9,1,1.95,0.67,1.47,6.16,0.19,3.57,22.94,88.0,95.78,5.38
2001,9,2,2.21,0.75,1.7,6.59,0.19,2.78,23.5,84.31,95.96,4.27
2001,9,3,3.56,1.26,2.62,9.52,0.27,2.58,23.77,83.06,96.18,3.92
2001,9,4,1.6,0.57,1.2,5.17,0.16,2.96,23.67,85.25,96.15,4.48
2001,9,5,2.89,1.03,2.15,8.17,0.24,2.31,24.44,81.69,96.05,3.55
2001,9,6,3.88,1.47,2.81,10.2,0.29,1.77,25.33,79.25,96.1,2.83
2001,9,7,4.23,1.86,2.93,10.91,0.3,1.16,25.8,80.88,96.1,1.94
2001,9,8,3.79,1.41,2.79,9.3,0.26,2.01,25.8,82.44,96.17,3.09
2001,9,9,4.7,2.45,2.93,11.07,0.3,2.36,23.78,78.31,96.32,3.7
2001,9,10,5.76,4.03,2.9,13.14,0.34,2.17,22.92,76.38,96.38,3.51
2001,9,11,5.82,4.05,2.87,13.0,0.34,2.0,22.87,78.25,96.39,3.2
2001,9,12,4.92,2.52,3.05,10.94,0.29,1.29,24.14,76.38,96.4,2.07
2001,9,13,4.31,1.91,2.97,9.85,0.27,1.16,24.95,76.19,96.25,1.81
2001,9,14,4.7,2.51,2.88,10.66,0.27,0.99,25.94,76.0,96.27,1.55
2001,9,15,4.7,2.41,2.94,10.08,0.26,1.2,26.35,75.19,96.28,1.85
2001,9,16,5.21,3.09,3.0,11.45,0.3,0.98,26.98,74.06,96.24,1.42
2001,9,17,5.58,3.77,2.92,12.8,0.34,1.11,26.74,77.94,96.14,1.77
2001,9,18,5.02,2.72,3.11,11.53,0.3,1.21,26.32,78.44,96.12,1.95
2001,9,19,4.53,2.18,2.96,10.22,0.27,1.55,25.46,80.81,96.17,2.53
2001,9,20,4.97,2.89,2.95,11.17,0.29,2.31,24.88,81.31,96.36,3.59
2001,9,21,1.44,0.55,1.12,4.06,0.1,3.61,22.26,83.81,96.54,5.34
2001,9,22,2.61,0.91,2.0,7.51,0.21,2.85,20.88,91.0,96.71,4.29
2001,9,23,5.33,3.63,2.89,13.31,0.35,1.69,22.76,82.38,96.64,2.61
